file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_umc,ck_amc1_command,ck_amc1_status,ck_amc1_mem,ck_amc1_time,ck_amc2_command,ck_amc2_status,ck_amc2_mem,ck_amc2_time,ck_amc3_command,ck_amc3_status,ck_amc3_mem,ck_amc3_time,ck_amc4_command,ck_amc4_status,ck_amc4_mem,ck_amc4_time
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf, done, 536367, 0.18912,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf.unnf, done, 583983, 0.0395267,330301440,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549695, 0.0341444,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549695, 0.0341173,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549695, 0.0352265,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-9-UC-30.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 684167, 0.035431
cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf,57,152,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf, done, 536231, 0.190302,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf.unnf, done, 579788, 0.0371815,13122,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549556, 0.0343404,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549556, 0.0340936,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 546353, 0.0306589,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/flip_no_action_1_p_t8.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549556, 0.0318346
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf, done, 536502, 5.46903,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.unnf, done, 605319, 2.55117,109819803450998784,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 668119, 0.577097,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 601010, 0.579944,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 601010, 0.57398,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 601010, 0.590703
cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf,1920,3040,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf, done, 537767, 2.65755,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf.unnf, done, 585883, 0.28642,2506295055763174672750476925289828988785252078744919704453160223659463112905852751384520371831815563560687515467974783243283991289161677444194045756924943903786824730615675974131168974558907928307725162164208945906076055625780005851493811907082889827825185995137951063526148908931692930703766815429584052663777912045312959146145777814937587650041065281103859617824365603273432668032275111170617047130124508612572684431360304947462961144460343411030104211456,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 551882, 0.057492,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 661065, 0.0578015,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 551882, 0.056256,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-20-10-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 551882, 0.0584671
cnf/soos/90-15-8-q.cnf.gz.no_w.cnf,1065,1680,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf, done, 537153, 0.434035,/d4/d4 -dDNNF /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf.unnf, done, 584855, 0.0741971,7331559403129590068331208687020758653624765228075687047537011123791632385370343464792392772051104864109916034360063928339045596353810784435313926666640532382851295822842678298180301122938618566718730242107326783353838221723324821405531849499257419595776,/capkc/build/appmc --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550531, 0.0397903,/capkc/build/appmc --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550531, 0.0404913,/capkc/build/appmc --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550531, 0.0416137,/capkc/build/appmc --cnf /tmp/cnf/soos/90-15-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550531, 0.0395684
cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf,1275,4032,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf, done, 539078, 11.4145,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.unnf, done, 599793, 3.88618,174658600280016239740483697612234749933289002906194171778420021456273408,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 579194, 0.388297,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 579194, 0.392495,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 579194, 0.387933,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 579194, 0.384356
cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf,3540,13425,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf, done, 547930, 40.5246,/d4/d4 -dDNNF /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.unnf, done, 593321, 3.52911,139767338668606357504,/capkc/build/appmc --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 566751, 0.190952,/capkc/build/appmc --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 700968, 0.188069,/capkc/build/appmc --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 566751, 0.18656,/capkc/build/appmc --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 566751, 0.188803
cnf/plazar/Blasted_Real/blasted_case14.cnf,247,649,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf, done, 536502, 0.27484,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf.unnf, done, 580464, 0.094426,562949953421312,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550694, 0.0425363,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550694, 0.0415095,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 550694, 0.0437859,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case14.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 617803, 0.0446375
cnf/soos/75-17-9-q.cnf.gz.no_w.cnf,1377,2176,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf, done, 537374, 40.7288,/d4/d4 -dDNNF /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf.unnf, done, 635695, 14.6535,3316158518186977171087283760642741158699936149735704467159471849921418683482035763477878926564345847729145083728966646356210626353328840324989147544629059746554141479347263264595425816446455256534872353644097455203319930608430165174159005378955830171087831965898486080345430665055936553487340789901656166618033483630075818541056,/capkc/build/appmc --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 654503, 1.3281,/capkc/build/appmc --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 654503, 1.31198,/capkc/build/appmc --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 654503, 1.31892,/capkc/build/appmc --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 654503, 1.32164
cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf,2849,12194,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf, done, 649404, 189.845,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.unnf, done, 591790, 0.716081,6238771387932914020241771860649684268826141434310356369408,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 565993, 0.344202,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 565993, 0.347881,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 565993, 0.346682,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 565993, 0.342224
cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf,924,1456,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf, done, 537006, 6.38143,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf.unnf, done, 588955, 1.4792,1541452443403783512891594261220458189816354860454629992873758756573795832819836314981581449918233756281173071969674913415414834220675686660438492692281418397815588955452266251604067909198135232448337528431348706363572224,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 560271, 0.16532,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 560271, 0.165846,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 560271, 0.165872,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 560271, 0.16461
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf,4380,6960,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, done, 540368, 131.153,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.unnf, done, 705404, 52.173,3840474719558924143666750026277252430179451646190233773051560740101887309090875354303424086592749901993526061964119864708443103134245091435040429342317136969141982645415615236714140507680582695855498988861844648529939637582439962348383754586034775760535905309752867488912051483725976011391211705539999543719923943604862599930992537067535250750725731750691996063524993072186560870271095779924911793135234411679321576778083484258176650498628189666183127659727749542201266996846167494621365663996247510065944390914583555501374477719702151088475863307110075063311562871623227209760299549968375844618720534932759177508694502756112507562029272101675278392914366988742092128347823815781838945552218400344631725760966490537466431718764587930483559642083177025293892213100509372315644891077623796712738747234879541822725045650859393621165706747811225772756073445010395675513519000462685525208833437971957919154765185260415518457661261988907063705299002602755518318292737764486148582633609504540703789570164902526956274348349268262413806912304270814453170176,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 772313, 2.91775,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 772313, 2.924,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 772313, 2.93317,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 772313, 2.93899
cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf, done, 536367, 0.189218,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf.unnf, done, 583909, 0.0362475,24576,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 536743, 0.0312881,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 661745, 0.0309451,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549556, 0.0308793,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549556, 0.0318718
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf,1216,1920,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf, done, 537325, 125.455,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.unnf, done, 785879, 58.7511,9745314011399999080353382387875188310876226857595007526867906457212948690766426102465615065882010259225304916231408668183459169865203094046577987296312653419531277699956473029870789655490053648352799593479218378873685597925394874945746363615468965612827738803104277547081828589991914110976,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 906424, 4.93973,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1058361, 5.00593,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 906424, 4.91929,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 906424, 4.96662
cnf/lagniez/Handmade/parity/par32-5.cnf,3176,10325,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf, done, 548261, 189.896,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.up -out=/tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.unnf, done, 658972, 31.8081,45511102545116508069322840552405033237957957338217237207956870918224071360512,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 679616, 2.15775,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 984883, 2.21896,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 679616, 2.17479,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 679616, 2.20219
cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf,1712,4693,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf, done, 540217, 183.463,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.unnf, done, 721719, 24.3465,16538101511824126091333098641214172183084231792656556775235380854626871931004594347602387718183303230272422117747740183730585600000000000,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 796106, 3.41808,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 796106, 3.40535,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 796106, 3.43448,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 796106, 3.44897
cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf,1988,6850,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf, done, 542134, 184.473,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.unnf, done, 729772, 64.0698,80986225799987399783022040,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 751767, 3.39048,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 751767, 3.44652,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 751767, 3.39734,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 751767, 3.41696
cnf/soos/75-26-10-q.cnf.gz.no_w.cnf,3276,5200,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf, done, 539820, 170.976,/d4/d4 -dDNNF /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.unnf, done, 778092, 49.9303,463464841340137853867774304593643002559788220242426396144135752354031845221108505650221367017206094885018758577401402440531558754031236025890103924896731203287069651365056141314800953761698648492194988137137869479549192490746506009766175024977516247626025771614782133504046200981060487674469730317023311054257485074469478148855125666219641892019296697823056113455125806964592153259511759274647553882093972471426196858397373884686488796688570130946284573080726267673812196686414883029414992481174491170316374811764158136598764475765230079998546928095394157002009390392110685174112817557730252259425773400190952384790408907538048836632465849917070732361200405152050241648445443038060704013720434138423415782928921374487043332836875879612153380627416901862183029389511492239666501083782396503916544,/capkc/build/appmc --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 894763, 5.82222,/capkc/build/appmc --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 894763, 6.03065,/capkc/build/appmc --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 894763, 5.82339,/capkc/build/appmc --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 961736, 5.99064
cnf/soos/75-19-8-q.cnf.gz.no_w.cnf,1729,2736,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf, done, 931807, 183.838,/d4/d4 -dDNNF /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.unnf, done, 752906, 54.8985,76752749549461683679328801799755089265079911065092493540733373858862319923934335417736767595643415898802834338408772824820562994671113076015707267336829922577143656977343992311172538241182388582957579253488010913105798811270064141499866977823930369472726283814353351962158612031113872199860332580609677658656840181793396014841029376549609391761159856068099407106551269746690028886786765732794149191371841129676800,/capkc/build/appmc --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 983441, 4.5929,/capkc/build/appmc --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 849223, 4.50772,/capkc/build/appmc --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 849223, 4.5297,/capkc/build/appmc --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 849223, 4.63018
