file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,ck_s_command,ck_s_status,ck_s_mem,ck_s_time,ck_umc
cnf/plazar/Blasted_Real/blasted_case28.cnf,51,143,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case28.cnf, done, 536231, 0.189,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case28.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case28.cnf.unnf, done, 579735, 0.0403355,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case28.cnf, done, 536313, 0.0223651,1024
cnf/lagniez/BayesianNetwork/Ratio_50/50-14-4-q.cnf,924,1456,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-4-q.cnf, done, 537063, 82.4448,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-4-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-4-q.cnf.unnf, done, 712306, 24.6259,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-4-q.cnf, done, 760905, 2.92221,2471012213869690309830470236929049380432434672870130334097976689504857101566048687417639680870826247349535632310998497005857884757643592079173233952426077843126946580047376605501053063431115586758287689543980214070018048
cnf/soos/or-70-5-4-UC-30.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-5-4-UC-30.cnf.gz.no_w.cnf, done, 536367, 0.240608,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-5-4-UC-30.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-5-4-UC-30.cnf.gz.no_w.cnf.unnf, done, 584802, 0.0932612,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-70-5-4-UC-30.cnf.gz.no_w.cnf, done, 537821, 0.0404881,38277218304
cnf/soos/or-70-5-8.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-5-8.cnf.gz.no_w.cnf, done, 538669, 1083.76,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-5-8.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-5-8.cnf.gz.no_w.cnf.unnf, done, 6376095, 475.023,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-70-5-8.cnf.gz.no_w.cnf, done, 10292948, 126.158,223863931841161383931904
cnf/lagniez/circuit/iscas/iscas99/b08.bench.cnf,180,455,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/circuit/iscas/iscas99/b08.bench.cnf, done, 536367, 0.241111,/d4/d4 -dDNNF /tmp/cnf/lagniez/circuit/iscas/iscas99/b08.bench.cnf.up -out=/tmp/cnf/lagniez/circuit/iscas/iscas99/b08.bench.cnf.unnf, done, 584245, 0.0406171,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/circuit/iscas/iscas99/b08.bench.cnf, done, 603557, 0.0257268,2231369728
cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t17.cnf,15720,31300,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t17.cnf, done, 634118, 3.51376,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t17.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t17.cnf.unnf, done, 606822, 1.21248,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/bomb_b10_t10_p_t17.cnf, done, 636465, 0.388787,26059662129249685387376387004434371037157945606729517772442936762276378682786747025010958798931183143530409429299890728725150857095077832581965847228031095634297400701452596959128049942860259325038467513513662230767591717700420912709748247315464182057123680676384940331361299678856240930663284688250797033074034112606461674999096545061119996527103519411778900312549341598117111860738794635186779011109208199188765678750857873274245085946245862308731540458454971952518973454476449762164758633118302227738557845547767994339626696802634936326170734660886023469630630110805424188764142025734692030389143267714857503333417891718097121455962989396785801633265995005547302630053806244841556436398684714359946527945444552684465375721531656839826762041187734447628600810346701525329659841489857842707411353194515226596549384680037826026580173160017119404831243985827433302778197834812348378315928020921509126568052963939928672734790093924486427168867688143890617491889751419842709404977830817750378677443038246349160531531154672529523163491541824407725089361897267202622938052081270837523280316439220059625044839136381985552782322976494391628137008890290297601775691009624783753728242568415755824667032115687017139030150837487530941611840926077926163891233272703210170140139190595211852741356311289088077083483607340182871832561747517526515111106344206130273563946639441244072467520006111840439664597458988124474785147627986078495530131546974772272757864576548099637241899138016900371681147638570434004824448707028598503486731411179842617025468902722137284112752375745970282398852800265097619029774956884911211598675094390917422946002588399213910926811652280611755673235454082358360421612001338273030001605128962913994003040962033674878311533572356065480428882191636223091104843795314149850068000128443375501769716394946510383089170042595117391251807305664199990411463780605403482086043400991670799787328223081797427401431718331724324364346576012662166181134222831740687276898817211801905622426553571343908654770942178256156348023721157845169815097304027647883610068533331355099720214916302137557833545129988286972556582210226638477389454367168021928667974556610793383842021376
cnf/lagniez/random/uf250-1065/uf250-069.cnf,250,1065,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-069.cnf, done, 540643, 875.028,/d4/d4 -dDNNF /tmp/cnf/lagniez/random/uf250-1065/uf250-069.cnf.up -out=/tmp/cnf/lagniez/random/uf250-1065/uf250-069.cnf.unnf, done, 5697503, 415.593,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/random/uf250-1065/uf250-069.cnf, timeout, 9302716, 18000,98907995757168903005843207339449080718735447202817347986391040
cnf/soos/50-12-6-q.cnf.gz.no_w.cnf,672,1056,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/soos/50-12-6-q.cnf.gz.no_w.cnf, done, 536829, 10.3764,/d4/d4 -dDNNF /tmp/cnf/soos/50-12-6-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/50-12-6-q.cnf.gz.no_w.cnf.unnf, done, 601489, 3.97835,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/50-12-6-q.cnf.gz.no_w.cnf, done, 573145, 0.51895,878694100496718043517683302282418331810487718418343092402491322775749527474899974671687634004666183037093927858109549828751614463963730408009475621262727315456
cnf/lagniez/circuit/alu2_gr_rcs_w8.shuffled.cnf,4080,83902,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/lagniez/circuit/alu2_gr_rcs_w8.shuffled.cnf, done, 645779, 2169.24,/d4/d4 -dDNNF /tmp/cnf/lagniez/circuit/alu2_gr_rcs_w8.shuffled.cnf.up -out=/tmp/cnf/lagniez/circuit/alu2_gr_rcs_w8.shuffled.cnf.unnf, done, 3663638, 408.215,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/circuit/alu2_gr_rcs_w8.shuffled.cnf, timeout, 6111092, 18000,1494207495820731074602545291147311379413203718484034407748333268355680488180965979661305086850511306556836249891558365318145864955791145269492284167542161157535799332672530570074989789164450498635841485564513562881721029591793238419367723886113913275456060897069665989034755094661358867250436037754189691718569050788503649859717314545842041406414088322987143237748260214188618985001955030482390078093962634268417737694076032678800662405455464284446901474662368542465455386205084485978619966844403770612132666611337280422006046358068782874526512713522578543661049755482756709591268169521490756856916536561740968017380338906074789173946440811268418469156016355046710988903390421136147604956551068242217570833810608403206151260760070415985370173888436224806494803728116318080216631832569046563541399268689778755920425016925165577438754788719314852757122358221511008705357663141400688283941347705110349585812174491911917373676362555359615123712095105746313590865920000000000000000000000000000000000
cnf/sundermann/systems_software/viper/Knüppel2017.cnf,1314,2597,/capkc/build/capkc --mem 8000 --time 360 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/viper/Knüppel2017.cnf, done, 538054, 14.2978,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/viper/Knüppel2017.cnf.up -out=/tmp/cnf/sundermann/systems_software/viper/Knüppel2017.cnf.unnf, done, 604205, 5.50334,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/sundermann/systems_software/viper/Knüppel2017.cnf, done, 574021, 0.491863,48730876732276277851853788221112171448105168620581884080430367744029198530535919413349490736033358699660370033484126710381309361274600
