file,splitter_command,splitter_status,splitter_mem,splitter_time,proj_command,proj_status,proj_mem,proj_time,pd4_command,pd4_status,pd4_mem,pd4_time,pmc,ud4_command,ud4_status,ud4_mem,ud4_time,umc,appmc_command,appmc_status,appmc_mem,appmc_time,appmc_n,appmc_y,appmc_yl,appmc_yh
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf --nb 4, done, 7409, 0.0255258,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf.proj --timeout 7200, done, 6930, 0.00857054,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf.pnnf, done, 621858, 3.76595,144115188075855872,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf.unnf, done, 584015, 0.0371563,81129638414606681695789005144064,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-10.cnf --nb 10000 --alpha 0.01, done, 1231585, 0.81411,10000, 7.39404e+17, 2.71939e+17, 1.20687e+18
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf --nb 4, done, 7536, 0.028699,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf.proj --timeout 7200, done, 6926, 0.00962152,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf.pnnf, done, 615923, 3.11992,18446744073709551616,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf.unnf, done, 583921, 0.0371746,332306998946228968225951765070086144,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-10.cnf --nb 10000 --alpha 0.01, done, 1221345, 0.718389,10000, 1.28877e+21, -7.67236e+19, 2.65426e+21
cnf/soos/s298_7_4.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/s298_7_4.cnf.gz.no_w.cnf --nb 4, done, 7684, 0.0307558,/projection/build/projection --cnf /tmp/cnf/soos/s298_7_4.cnf.gz.no_w.cnf.proj --timeout 7200, done, 7065, 0.0096945,/d4/d4 -dDNNF /tmp/cnf/soos/s298_7_4.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/s298_7_4.cnf.gz.no_w.cnf.pnnf, done, 584060, 0.040346,13136,/d4/d4 -dDNNF /tmp/cnf/soos/s298_7_4.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/s298_7_4.cnf.gz.no_w.cnf.unnf, done, 584089, 0.0403142,853544719377393254400,/build/appmc --cnf /tmp/cnf/soos/s298_7_4.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1153740, 0.119447,10000, 64442.3, 61552.5, 67332.1
cnf/soos/75-10-1-q.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/75-10-1-q.cnf.gz.no_w.cnf --nb 4, done, 7761, 0.0181097,/projection/build/projection --cnf /tmp/cnf/soos/75-10-1-q.cnf.gz.no_w.cnf.proj --timeout 7200, done, 7258, 0.0138338,/d4/d4 -dDNNF /tmp/cnf/soos/75-10-1-q.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/75-10-1-q.cnf.gz.no_w.cnf.pnnf, done, 579702, 0.0371324,40,/d4/d4 -dDNNF /tmp/cnf/soos/75-10-1-q.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/75-10-1-q.cnf.gz.no_w.cnf.unnf, done, 584155, 0.0445782,75153362648762663292463379097258784876021841565066235862633311089030688803667470190838367948312598497021919232,/build/appmc --cnf /tmp/cnf/soos/75-10-1-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1153748, 0.130507,10000, 7.25846e+106, 7.10059e+106, 7.41634e+106
cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf --nb 4, done, 19976, 0.193291,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf.proj --timeout 7200, done, 31920, 1.3407,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf.pnnf, done, 654548, 29.4736,3878622224583585955840,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf.unnf, timeout, 11935395, 3600,,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/mastermind_04_08_04.net.cnf --nb 10000 --alpha 0.01, err, 80998, 1.07769,
cnf/soos/or-60-20-5.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-60-20-5.cnf.gz.no_w.cnf --nb 4, done, 7409, 0.0233806,/projection/build/projection --cnf /tmp/cnf/soos/or-60-20-5.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6926, 0.00750615,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-20-5.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-60-20-5.cnf.gz.no_w.cnf.pnnf, done, 595173, 1.10363,144115188075855872,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-20-5.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-60-20-5.cnf.gz.no_w.cnf.unnf, done, 583897, 0.0339925,2535301200456458802993406410752,/build/appmc --cnf /tmp/cnf/soos/or-60-20-5.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1178480, 0.300088,10000, 4.62901e+17, 3.10934e+17, 6.14867e+17
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf --nb 4, done, 7385, 0.0138206,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf.proj --timeout 7200, done, 6795, 0.00749719,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf.pnnf, done, 579497, 0.0318635,1,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf.unnf, done, 583888, 0.0361239,73728,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-1-UC-40.cnf --nb 10000 --alpha 0.01, done, 1153597, 0.0520957,10000, 73728, 73728, 73728
cnf/soos/or-100-20-2-UC-20.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-100-20-2-UC-20.cnf.gz.no_w.cnf --nb 4, done, 7565, 0.0223032,/projection/build/projection --cnf /tmp/cnf/soos/or-100-20-2-UC-20.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6926, 0.00751262,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-2-UC-20.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-100-20-2-UC-20.cnf.gz.no_w.cnf.pnnf, done, 585998, 0.196307,157197445858590720,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-2-UC-20.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-100-20-2-UC-20.cnf.gz.no_w.cnf.unnf, done, 583979, 0.0350215,68453132412324387680821973090304,/build/appmc --cnf /tmp/cnf/soos/or-100-20-2-UC-20.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1157799, 0.173674,10000, 1.27075e+21, 5.63824e+20, 1.97767e+21
cnf/lagniez/circuit/bit/2bitcomp_5.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/circuit/bit/2bitcomp_5.cnf --nb 4, done, 7524, 0.0160129,/projection/build/projection --cnf /tmp/cnf/lagniez/circuit/bit/2bitcomp_5.cnf.proj --timeout 7200, done, 7065, 0.0318797,/d4/d4 -dDNNF /tmp/cnf/lagniez/circuit/bit/2bitcomp_5.cnf.proj.p -out=/tmp/cnf/lagniez/circuit/bit/2bitcomp_5.cnf.pnnf, done, 585129, 0.17425,2380320,/d4/d4 -dDNNF /tmp/cnf/lagniez/circuit/bit/2bitcomp_5.cnf.proj.pup -out=/tmp/cnf/lagniez/circuit/bit/2bitcomp_5.cnf.unnf, done, 583987, 0.0382641,1776082649061212691628032,/build/appmc --cnf /tmp/cnf/lagniez/circuit/bit/2bitcomp_5.cnf --nb 10000 --alpha 0.01, done, 1155399, 0.104535,10000, 9.81283e+15, 9.48221e+15, 1.01434e+16
cnf/soos/or-100-20-8-UC-10.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-100-20-8-UC-10.cnf.gz.no_w.cnf --nb 4, done, 7593, 0.02884,/projection/build/projection --cnf /tmp/cnf/soos/or-100-20-8-UC-10.cnf.gz.no_w.cnf.proj --timeout 7200, done, 7061, 0.0096392,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-8-UC-10.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-100-20-8-UC-10.cnf.gz.no_w.cnf.pnnf, done, 621461, 4.30567,33956420614433160560640,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-20-8-UC-10.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-100-20-8-UC-10.cnf.gz.no_w.cnf.unnf, done, 583974, 0.0382001,21778071482940061661655974875633165533184,/build/appmc --cnf /tmp/cnf/soos/or-100-20-8-UC-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1232257, 0.954407,10000, 9.08712e+24, 5.49879e+24, 1.26755e+25
cnf/lagniez/Planning/4blocks.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/4blocks.cnf --nb 4, done, 48726, 0.882169,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/4blocks.cnf.proj --timeout 7200, done, 72744, 3.06233,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/4blocks.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/4blocks.cnf.pnnf, done, 676470, 19.6945,55097,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/4blocks.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/4blocks.cnf.unnf, done, 1897574, 400.867,2037888977640364623133650062241416815813053293767190626232017262746864972593701095943486111791405135890791116448055666546065589447268761600,/build/appmc --cnf /tmp/cnf/lagniez/Planning/4blocks.cnf --nb 10000 --alpha 0.01, done, 4390916, 1240.02,10000, 55097, 55097, 55097
cnf/soos/modexp8-4-6.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/modexp8-4-6.cnf.gz.no_w.cnf --nb 4, done, 234459, 2.75111,/projection/build/projection --cnf /tmp/cnf/soos/modexp8-4-6.cnf.gz.no_w.cnf.proj --timeout 7200, done, 378150, 32.5244,/d4/d4 -dDNNF /tmp/cnf/soos/modexp8-4-6.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/modexp8-4-6.cnf.gz.no_w.cnf.pnnf, timeout, 14818615, 3600,,/d4/d4 -dDNNF /tmp/cnf/soos/modexp8-4-6.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/modexp8-4-6.cnf.gz.no_w.cnf.unnf, timeout, 14396964, 3600,,/build/appmc --cnf /tmp/cnf/soos/modexp8-4-6.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 21622, 0.231791,
cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf --nb 4, done, 63221, 2.22047,/projection/build/projection --cnf /tmp/cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf.proj --timeout 7200, done, 114024, 5.76523,/d4/d4 -dDNNF /tmp/cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf.pnnf, done, 618487, 2.08532,16,/d4/d4 -dDNNF /tmp/cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf.unnf, mem, 17435705, 2398.19,,/build/appmc --cnf /tmp/cnf/soos/110.sk_3_88.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 21643, 0.244319,
cnf/soos/or-50-20-7-UC-20.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-50-20-7-UC-20.cnf.gz.no_w.cnf --nb 4, done, 7385, 0.0159964,/projection/build/projection --cnf /tmp/cnf/soos/or-50-20-7-UC-20.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6791, 0.00857134,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-20-7-UC-20.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-50-20-7-UC-20.cnf.gz.no_w.cnf.pnnf, done, 583905, 0.0350611,10174464,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-20-7-UC-20.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-50-20-7-UC-20.cnf.gz.no_w.cnf.unnf, done, 583884, 0.0339902,35184372088832,/build/appmc --cnf /tmp/cnf/soos/or-50-20-7-UC-20.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1153740, 0.0629727,10000, 7.039e+08, 6.217e+08, 7.861e+08
cnf/plazar/V7/s832a_7_4.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/V7/s832a_7_4.cnf --nb 4, done, 8937, 0.0826621,/projection/build/projection --cnf /tmp/cnf/plazar/V7/s832a_7_4.cnf.proj --timeout 7200, done, 7954, 0.0127768,/d4/d4 -dDNNF /tmp/cnf/plazar/V7/s832a_7_4.cnf.proj.p -out=/tmp/cnf/plazar/V7/s832a_7_4.cnf.pnnf, done, 584953, 0.0498659,55552,/d4/d4 -dDNNF /tmp/cnf/plazar/V7/s832a_7_4.cnf.proj.pup -out=/tmp/cnf/plazar/V7/s832a_7_4.cnf.unnf, done, 584445, 0.0446225,6150991063032748771096110008641768930447335047809225452247613628238717361490685455237120,/build/appmc --cnf /tmp/cnf/plazar/V7/s832a_7_4.cnf --nb 10000 --alpha 0.01, done, 1153900, 0.281513,10000, 795262, 760128, 830396
cnf/plazar/Blasted_Real/blasted_TR_b14_even3_linear.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/Blasted_Real/blasted_TR_b14_even3_linear.cnf --nb 4, done, 32215, 0.50845,/projection/build/projection --cnf /tmp/cnf/plazar/Blasted_Real/blasted_TR_b14_even3_linear.cnf.proj --timeout 7200, done, 65830, 1.19275,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_TR_b14_even3_linear.cnf.proj.p -out=/tmp/cnf/plazar/Blasted_Real/blasted_TR_b14_even3_linear.cnf.pnnf, mem, 16367116, 1937.21,,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_TR_b14_even3_linear.cnf.proj.pup -out=/tmp/cnf/plazar/Blasted_Real/blasted_TR_b14_even3_linear.cnf.unnf, timeout, 10321768, 3600,,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_TR_b14_even3_linear.cnf --nb 10000 --alpha 0.01, err, 21082, 0.236845,
cnf/plazar/unsorted/77.sk_3_44.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/unsorted/77.sk_3_44.cnf --nb 4, done, 31920, 0.14123,/projection/build/projection --cnf /tmp/cnf/plazar/unsorted/77.sk_3_44.cnf.proj --timeout 7200, done, 54288, 3.20814,/d4/d4 -dDNNF /tmp/cnf/plazar/unsorted/77.sk_3_44.cnf.proj.p -out=/tmp/cnf/plazar/unsorted/77.sk_3_44.cnf.pnnf, done, 607166, 1.20995,4,/d4/d4 -dDNNF /tmp/cnf/plazar/unsorted/77.sk_3_44.cnf.proj.pup -out=/tmp/cnf/plazar/unsorted/77.sk_3_44.cnf.unnf, done, 699027, 55.1762,4185370564656728576921093633353740296852078592000,/build/appmc --cnf /tmp/cnf/plazar/unsorted/77.sk_3_44.cnf --nb 10000 --alpha 0.01, done, 1265676, 180.594,10000, 1.82536e+10, 1.82536e+10, 1.82536e+10
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3.cnf --nb 4, done, 7536, 0.0255056,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3.cnf.proj --timeout 7200, done, 6926, 0.0075175,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3.cnf.pnnf, done, 673439, 8.92778,147573952589676412928,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3.cnf.unnf, done, 583925, 0.041438,1329227995784915872903807060280344576,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-3.cnf --nb 10000 --alpha 0.01, done, 1348435, 1.97248,10000, 7.82829e+20, 1.37976e+20, 1.42768e+21
cnf/soos/50-14-7-q.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/50-14-7-q.cnf.gz.no_w.cnf --nb 4, done, 8740, 0.0339733,/projection/build/projection --cnf /tmp/cnf/soos/50-14-7-q.cnf.gz.no_w.cnf.proj --timeout 7200, done, 7974, 0.0138543,/d4/d4 -dDNNF /tmp/cnf/soos/50-14-7-q.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/50-14-7-q.cnf.gz.no_w.cnf.pnnf, done, 584249, 0.0350683,2147483648,/d4/d4 -dDNNF /tmp/cnf/soos/50-14-7-q.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/50-14-7-q.cnf.gz.no_w.cnf.unnf, done, 588230, 0.593961,47379092172262845921294540053176957863064148471578876072358765808900480733837185251796826441303908628860099203403658239934435426150964794660775368501012608007948455078761288621529091968737745508583465551566054344204493617364992,/build/appmc --cnf /tmp/cnf/soos/50-14-7-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1161433, 7.35209,10000, 1.38452e+219, 1.34906e+219, 1.41999e+219
cnf/soos/or-50-5-9-UC-10.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-50-5-9-UC-10.cnf.gz.no_w.cnf --nb 4, done, 7393, 0.0180885,/projection/build/projection --cnf /tmp/cnf/soos/or-50-5-9-UC-10.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6791, 0.0085642,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-5-9-UC-10.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-50-5-9-UC-10.cnf.gz.no_w.cnf.pnnf, done, 584884, 0.111375,15032385536,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-5-9-UC-10.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-50-5-9-UC-10.cnf.gz.no_w.cnf.unnf, done, 583884, 0.0414292,36893488147419103232,/build/appmc --cnf /tmp/cnf/soos/or-50-5-9-UC-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1155477, 0.0811848,10000, 2.33833e+11, 1.8686e+11, 2.80806e+11
cnf/lagniez/Configuration/mercedes/C202_FW.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Configuration/mercedes/C202_FW.cnf --nb 4, done, 18542, 0.11449,/projection/build/projection --cnf /tmp/cnf/lagniez/Configuration/mercedes/C202_FW.cnf.proj --timeout 7200, done, 29634, 4.44574,/d4/d4 -dDNNF /tmp/cnf/lagniez/Configuration/mercedes/C202_FW.cnf.proj.p -out=/tmp/cnf/lagniez/Configuration/mercedes/C202_FW.cnf.pnnf, done, 659980, 20.0997,29486553680283559070818693765194162681753882391061650231801263342546310837559522854683412664,/d4/d4 -dDNNF /tmp/cnf/lagniez/Configuration/mercedes/C202_FW.cnf.proj.pup -out=/tmp/cnf/lagniez/Configuration/mercedes/C202_FW.cnf.unnf, done, 14255325, 1736.18,369950595093132933384573897657076777176391019347191621374462110884487891099461595442399509393281882936183340608156558621507381507948259714030665474073649365028284799799608683264344664317094531082428968447154445441130033926111232,/build/appmc --cnf /tmp/cnf/lagniez/Configuration/mercedes/C202_FW.cnf --nb 10000 --alpha 0.01, timeout, 32550604, 5400,
cnf/plazar/Blasted_Real/blasted_squaring22.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/Blasted_Real/blasted_squaring22.cnf --nb 4, done, 9089, 0.0498862,/projection/build/projection --cnf /tmp/cnf/plazar/Blasted_Real/blasted_squaring22.cnf.proj --timeout 7200, done, 10547, 0.0572762,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_squaring22.cnf.proj.p -out=/tmp/cnf/plazar/Blasted_Real/blasted_squaring22.cnf.pnnf, done, 587673, 0.216587,3145728,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_squaring22.cnf.proj.pup -out=/tmp/cnf/plazar/Blasted_Real/blasted_squaring22.cnf.unnf, done, 585814, 0.239141,866301279960364151892615364608,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_squaring22.cnf --nb 10000 --alpha 0.01, done, 1156034, 1.40353,10000, 8.43226e+06, 8.30739e+06, 8.55713e+06
cnf/soos/or-60-5-9-UC-10.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-60-5-9-UC-10.cnf.gz.no_w.cnf --nb 4, done, 7389, 0.0191467,/projection/build/projection --cnf /tmp/cnf/soos/or-60-5-9-UC-10.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6922, 0.00857809,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-9-UC-10.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-60-5-9-UC-10.cnf.gz.no_w.cnf.pnnf, done, 584384, 0.0646494,34359738368,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-9-UC-10.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-60-5-9-UC-10.cnf.gz.no_w.cnf.unnf, done, 583884, 0.0371938,1180591620717411303424,/build/appmc --cnf /tmp/cnf/soos/or-60-5-9-UC-10.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 1154482, 0.0821133,10000, 3.0926e+12, -4.55535e+11, 6.64074e+12
cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t2.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t2.cnf --nb 4, done, 7946, 0.0244565,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t2.cnf.proj --timeout 7200, done, 7208, 0.00962222,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t2.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t2.cnf.pnnf, done, 584392, 0.0382381,7834020347904,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t2.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t2.cnf.unnf, done, 583983, 0.0382222,44318148715052651534278701551238948139056991567872,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/safe_safe_30_p_t2.cnf --nb 10000 --alpha 0.01, done, 1153740, 0.0821315,10000, 6.90891e+19, 6.81011e+19, 7.00771e+19
cnf/sundermann/systems_software/ec555/Berger2013.cnf,/splitter/build/splitter --cnf /tmp/cnf/sundermann/systems_software/ec555/Berger2013.cnf --nb 4, done, 10403, 0.0392985,/projection/build/projection --cnf /tmp/cnf/sundermann/systems_software/ec555/Berger2013.cnf.proj --timeout 7200, done, 8781, 0.0212911,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/ec555/Berger2013.cnf.proj.p -out=/tmp/cnf/sundermann/systems_software/ec555/Berger2013.cnf.pnnf, done, 584753, 0.0530458,66918137098497623112,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/ec555/Berger2013.cnf.proj.pup -out=/tmp/cnf/sundermann/systems_software/ec555/Berger2013.cnf.unnf, done, 585486, 0.0774209,208038681863305136241971447925306768027750332817196796184872799805074635613527165061503264152472868299725478763681508657322867144129091993600000,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/ec555/Berger2013.cnf --nb 10000 --alpha 0.01, done, 1154428, 0.4395,10000, 2.25366e+132, 6.06911e+131, 3.9004e+132
cnf/lagniez/Handmade/LatinSquare/ls10-normalized.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Handmade/LatinSquare/ls10-normalized.cnf --nb 4, done, 11288, 0.041393,/projection/build/projection --cnf /tmp/cnf/lagniez/Handmade/LatinSquare/ls10-normalized.cnf.proj --timeout 7200, done, 9494, 0.015962,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/LatinSquare/ls10-normalized.cnf.proj.p -out=/tmp/cnf/lagniez/Handmade/LatinSquare/ls10-normalized.cnf.pnnf, mem, 20696363, 3068.16,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/LatinSquare/ls10-normalized.cnf.proj.pup -out=/tmp/cnf/lagniez/Handmade/LatinSquare/ls10-normalized.cnf.unnf, done, 583913, 0.0329351,598008216632976371697735644702348584536405246902083247220875921706093794716375762404103004004990504111786204800430166155026589905240121409306972824498630058082565445957748647537262486126146850127872,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/LatinSquare/ls10-normalized.cnf --nb 10000 --alpha 0.01, err, 21082, 0.239064,
