file,divkc_splitter_command,divkc_splitter_status,divkc_splitter_mem,divkc_splitter_time,divkc_proj_command,divkc_proj_status,divkc_proj_mem,divkc_proj_time,divkc_d4p_command,divkc_d4p_status,divkc_d4p_mem,divkc_d4p_time,divkc_pmv,divkc_d4u_command,divkc_d4u_status,divkc_d4u_mem,divkc_d4u_time,divkc_umc,divkc_amc1_command,divkc_amc1_status,divkc_amc1_mem,divkc_amc1_time,divkc_amc2_command,divkc_amc2_status,divkc_amc2_mem,divkc_amc2_time,divkc_amc3_command,divkc_amc3_status,divkc_amc3_mem,divkc_amc3_time,divkc_amc4_command,divkc_amc4_status,divkc_amc4_mem,divkc_amc4_time
cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 4, done, 14012, 0.139109,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.proj --timeout 7200, done, 20189, 0.793445,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.pnnf, done, 600084, 4.28213,26450481122852770,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.unnf, done, 593080, 2.66379,51347233984901366014235837240081191482399421672407933778864238761365085064802540230564761881486032896,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1178374, 15.8126,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1178374, 15.6013,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1178374, 15.4817,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1178374, 15.5186
cnf/sundermann/systems_software/cma230/Knüppel2017.cnf,/splitter/build/splitter --cnf /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf --nb 4, done, 9654, 0.0434794,/projection/build/projection --cnf /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf.proj --timeout 7200, done, 8523, 0.0170386,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf.proj.p -out=/tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf.pnnf, done, 584744, 0.0456125,11935230515235890964,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf.proj.pup -out=/tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf.unnf, done, 585437, 0.0710248,37193942608629643415959776203945009271865997369419859701454550515313254829619844993521070934070765004231202115354825050908786688000000,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154285, 0.399076,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154285, 0.398873,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154285, 0.398844,/build/appmc --cnf /tmp/cnf/sundermann/systems_software/cma230/Knüppel2017.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154285, 0.404558
cnf/lagniez/Handmade/parity/par32-5.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 4, done, 15781, 0.177805,/projection/build/projection --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.proj --timeout 7200, done, 21721, 0.18026,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.proj.p -out=/tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.pnnf, timeout, 121475, 3600,,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.proj.pup -out=/tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.unnf, done, 692621, 33.3227,4877788696104366073969022546518133769760642240181042151424,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 21082, 0.242399,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 21082, 0.253747,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 21082, 0.245248,/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, err, 21082, 0.249642
cnf/soos/75-17-9-q.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 4, done, 9244, 0.0266058,/projection/build/projection --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf.proj --timeout 7200, done, 8318, 0.0170154,/d4/d4 -dDNNF /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf.pnnf, done, 584400, 0.0372912,12288,/d4/d4 -dDNNF /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf.unnf, done, 589017, 1.67957,217327764647901735884376228537482684576559015509079127959763147156450094840678695795286273331320969476777252207261558135600619608691758879538488773484810059550172215990502245308525826306634891692269394568419570824204774972354079304853684576515249286092412155717123183761518144065105857969346366006994938535479442383180648843906646016,/build/appmc --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1163091, 0.72422,/build/appmc --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1163091, 0.710991,/build/appmc --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1163091, 0.700505,/build/appmc --cnf /tmp/cnf/soos/75-17-9-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1163091, 0.710816
cnf/plazar/Blasted_Real/blasted_case58.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf --nb 4, done, 7426, 0.0191652,/projection/build/projection --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf.proj --timeout 7200, done, 6791, 0.00857414,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf.proj.p -out=/tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf.pnnf, done, 583876, 0.0361111,2760,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf.proj.pup -out=/tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf.unnf, done, 583938, 0.0371365,1420820480,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1220714, 0.0330863,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0309164,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0312956,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case58.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0312669
cnf/plazar/V3/s27_new_3_2.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/V3/s27_new_3_2.cnf --nb 4, done, 7114, 0.013889,/projection/build/projection --cnf /tmp/cnf/plazar/V3/s27_new_3_2.cnf.proj --timeout 7200, done, 6656, 0.00750268,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s27_new_3_2.cnf.proj.p -out=/tmp/cnf/plazar/V3/s27_new_3_2.cnf.pnnf, done, 583647, 0.0340134,12,/d4/d4 -dDNNF /tmp/cnf/plazar/V3/s27_new_3_2.cnf.proj.pup -out=/tmp/cnf/plazar/V3/s27_new_3_2.cnf.unnf, done, 583643, 0.0339822,1920,/build/appmc --cnf /tmp/cnf/plazar/V3/s27_new_3_2.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.0309545,/build/appmc --cnf /tmp/cnf/plazar/V3/s27_new_3_2.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 549617, 0.0302511,/build/appmc --cnf /tmp/cnf/plazar/V3/s27_new_3_2.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153597, 0.0309206,/build/appmc --cnf /tmp/cnf/plazar/V3/s27_new_3_2.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1211813, 0.0302248
cnf/soos/or-60-5-3.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf --nb 4, done, 7409, 0.0223669,/projection/build/projection --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6930, 0.00857843,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.pnnf, done, 630808, 4.73174,72057594037927936,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.unnf, done, 583884, 0.037215,40564819207303340847894502572032,/build/appmc --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1258422, 1.02274,/build/appmc --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1258422, 1.01324,/build/appmc --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1258422, 1.02775,/build/appmc --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1258422, 1.0384
cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf --nb 4, done, 7983, 0.0223144,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf.proj --timeout 7200, done, 7348, 0.0096599,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf.pnnf, done, 584192, 0.0424711,77309411328,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf.unnf, done, 584466, 0.0636001,307828173409331868845930000782371982852185463050511302093346042220669701339821957901673955116288403443801781174272,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154150, 0.0535183,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154150, 0.0537022,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154150, 0.0567173,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-10-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154150, 0.0554769
cnf/soos/blasted_case38.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf --nb 4, done, 7626, 0.0276191,/projection/build/projection --cnf /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf.proj --timeout 7200, done, 7061, 0.00964068,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf.pnnf, done, 584089, 0.0382192,2048,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf.unnf, done, 583991, 0.0371529,1046276265430713630720,/build/appmc --cnf /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0318916,/build/appmc --cnf /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0333966,/build/appmc --cnf /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0332009,/build/appmc --cnf /tmp/cnf/soos/blasted_case38.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0329742
cnf/plazar/Blasted_Real/blasted_case105.cnf,/splitter/build/splitter --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf --nb 4, done, 7553, 0.0212792,/projection/build/projection --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf.proj --timeout 7200, done, 6930, 0.00854728,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf.proj.p -out=/tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf.pnnf, done, 583917, 0.0361311,2247,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf.proj.pup -out=/tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf.unnf, done, 584019, 0.0413786,56204923349583790080,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1287958, 0.164635,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.165562,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.165762,/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case105.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153740, 0.167792
cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 4, done, 7532, 0.0180831,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.proj --timeout 7200, done, 6938, 0.00857274,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.pnnf, done, 584294, 0.0583274,33888858931200,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf.unnf, done, 583954, 0.0381976,212506491729134034616320,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154428, 0.120229,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154428, 0.118831,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154428, 0.117425,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-100/or-100-20-7-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1154428, 0.120576
cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf --nb 4, done, 7385, 0.0170482,/projection/build/projection --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6791, 0.00857358,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.pnnf, done, 583876, 0.0361725,1605632,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf.unnf, done, 583884, 0.0385043,8589934592,/build/appmc --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0598263,/build/appmc --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0621227,/build/appmc --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0596785,/build/appmc --cnf /tmp/cnf/soos/or-50-10-4-UC-30.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0616125
cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 4, done, 11022, 0.0234196,/projection/build/projection --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.proj --timeout 7200, done, 14782, 0.25633,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.proj.p -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.pnnf, done, 594337, 2.20574,27432885795940583447048977320000,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.proj.pup -out=/tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf.unnf, done, 645611, 9.60194,6655380925311941297166551871098078669726647677754416485721243281798450401771520,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1261006, 99.0467,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1462333, 99.9666,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1261006, 98.726,/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/comm_p02_p_t5.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1261006, 101.998
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 4, done, 13135, 0.0382812,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.proj --timeout 7200, done, 15347, 0.350031,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.pnnf, done, 591200, 1.30455,4193532518400,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.unnf, done, 606117, 8.08839,503378702442027305358688259444212030528481086169446321101414169326634573377159214439258401877884915154095447993761118907065054414011772624573619154756191776819377949299915520306595824622709335111171963468099701772116248177205570744927355481100750128484962180759927847506680412074931127765068900668538820194457871136176550698155053818515980386399123112026701308038347891957636906388173066066318038549821444807632037711456958448687729934156194075925954908615835587995404467810620865855011640311316153639363463205956295786676155543676800347468708355389531758698373168709399636837701982613454958705864937954706610914419605865249178591170300752910782089516071909948403499446805963182157194271420370169971569558941399847726800138241912069224341129407126179059321040155509964448156207163326306282732093077570131305788217183549442440713431514849112984486684058584402581980907962428645117160172216381860468379453382362453182835282576931410026653980950869148371297015265724266728467022952464979159127106540654104013212791386835289691102499609545384192005921308672,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1189019, 28.2345,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1189019, 35.6815,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1189019, 25.9003,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1189019, 30.0761
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf,/splitter/build/splitter --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf --nb 4, done, 7385, 0.0160084,/projection/build/projection --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.proj --timeout 7200, done, 6791, 0.00854675,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.proj.p -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.pnnf, done, 583917, 0.0371441,418643968,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.proj.pup -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf.unnf, done, 583929, 0.0371752,296868139499520,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0875568,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0876925,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0873247,/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-20-2-UC-40.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0843086
cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf,/splitter/build/splitter --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf --nb 4, done, 7409, 0.01703,/projection/build/projection --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.proj --timeout 7200, done, 6791, 0.00853249,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.proj.p -out=/tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.pnnf, done, 583897, 0.0372083,526727424,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.proj.pup -out=/tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf.unnf, done, 583925, 0.0371431,32985348833280,/build/appmc --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0801828,/build/appmc --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0782199,/build/appmc --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.0831185,/build/appmc --cnf /tmp/cnf/soos/or-70-20-1-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01 --lnb 30 --epsilon 1.1, done, 1153605, 0.079804
