file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,mc,ck_amc_command,ck_amc_status,ck_amc_mem,ck_amc_time,ck_amc_n,ck_amc_nsuccess,ck_amc_y,ck_amc_yl,ck_amc_yh
cnf/plazar/FeatureModels/coreboot.cnf,12268,47091,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/FeatureModels/coreboot.cnf, done, 633749, 305.983,/d4/d4 -dDNNF /tmp/cnf/plazar/FeatureModels/coreboot.cnf.up -out=/tmp/cnf/plazar/FeatureModels/coreboot.cnf.unnf, done, 843591, 63.1123,1094739000526152697941066824079874204361124277194685564028004585484355070219724866665641374927330995703156910837191945579654838423936208122207342513518149951211490916831325262226301857958182661606055921620435136537152112004015103852895373319311533961171589624963480094716964067578035559924772784838139105398751883694291603958401386882268152808431098067124926136586344270467342798714692384275467205832900473003481519495457111737528995407889988160593162919510715474100259034928487168325885603332267196747182630202466691791984997919307391566023223443478885703857881761631634028340740287464126543504086126705467886204012233967715338167448625409682331634742458792903969867596056614176925860846861748896800593733303696863214347139199002552799360373750117684617645954942408008213274217731783405357721383827210955149535784569428213909021853077427543088847428697943423821163066013563282448639620467594151772157964849061560132478409784615716931979264238204230190838829008633550547610699524852495156329621931177883838963108875316225552047351029290924480879556972899803122635519891229074848828569544129605004982978720460126003259323115809590476800000000000000,/capkc/build/appmc --cnf /tmp/cnf/plazar/FeatureModels/coreboot.cnf --nb 10000 --alpha 0.01, err, 1397985, 9.65504,10000, 0, 0, 2.21023e+1069, 7.25866e+1142
cnf/soos/leader_sync3_64.pm_4steps_7int_6fract_elected_under.dimacs.gz.no_w.cnf,98746,52695,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/leader_sync3_64.pm_4steps_7int_6fract_elected_under.dimacs.gz.no_w.cnf, done, 1526009, 247.719,/d4/d4 -dDNNF /tmp/cnf/soos/leader_sync3_64.pm_4steps_7int_6fract_elected_under.dimacs.gz.no_w.cnf.up -out=/tmp/cnf/soos/leader_sync3_64.pm_4steps_7int_6fract_elected_under.dimacs.gz.no_w.cnf.unnf, done, 679415, 55.4147,1984090857614914568302698622261850531038123730766296436216114884177714732774430924971866760081380958825319526391881489193919177391643403526010157970428627383307198330682394978031524031503737786439475137061297942664938820247380397283300968034076947645461552184333305673463335577938160393226241525937258497754582903523088715551647700364631194505718037720199545006862529765895342977942575359420965521232254391171569342439834556648401572232488972245669407362071539137039711682743465651766221025234908317327929458382079537008720136676229027823041288339813268408155946168541403926963226373805941763878038531025599384011794519825981934214661530391102638068747066310882408914439743931103025139203415204109490076961200452353203958092685755236544529476989016541874615555695404491230704183724715311126287743865672382561957006462965010229470239474695577584490816264444011383678330375117075432710290705175174961537191708933279452710854134881359867170738955366581808311045648606418410681997085248597813342150095272703633806957308372156463554462180970879588410548824930537746618487415139101695993855674221461370718268613831142319829397618889084936956025663682826484995390831427294427931128612241277743473956017204460842327552874792894402662293452060183164788922935119859408060205931438828134659876295833283928025946587627746678301766639396950615106759343057615880796230832269916166396424111061111039906558751143660015610227069754391930174687324235203079744812819178210318922010351484109472311441725607970763091874622608103821169594742511830947626853534350661105213380789299063221737879512099484986969378096905832495637437702264752195777622575264577475354551551375580405928014828197949726543932286936830678541057902418917353570888151366021411957935842936277467471957305730976374882761426232130823845636199355169015892447744432844982614479341064617386631734415458415911900534677999429731353690617462543527603751667616059059938774149943991618758796491783861698472309133853893574787299350121261141819893536568045014459027676499822732237125118774516146906482154292271426339162565681104563392385477378991031861418916655715366085762959863120301600650044898191706161324461688789254785017871465876013817974649665635229889848653732195743362049884654767738269282210383891111660889009829283566839473150965774608967967869324150751596692366465811381030206546386327778585093865624175990483748309679810004507450176054766263205911425943570138164715424356639096867156774872669462540458288812068053599401377404538819825930441650869172506371081229221118254234242618492232631150981684571052598796889247186153508637371194025546932086938242683835835806400628164357259093853821723014579512200842685479439848158762248364175393764363742841640806325040156422831616507815748061327197661338230896421545439817782156631075988285040036032737430224825551011765279704590785890186971740851603759130107638034338011376450923338335407248169321369240381913774150048134772098559771152526235169019572395234624429701762938392436834238063512374776378780487544500792491463340055741819717551076470394711341462050732794414172195466563552430742094842953646056624542889270607251072818871297228649222788289611473953056693293732091975667600017910680736195663380274860877409732250324438721217266172952275235211163192598447999233986358215525732918540044779425620785988485795762610013114485890878854228802050254558383018085599763117801341819005123668338696955690032297951134395241672321433565528409529188603528568100108005942447566338802619611536882492895852457134398270646821349125555845282733435839462514664250723295170838322396687209334847418972018429251901197325876070422286586805613676846453362533291627367190372492835067717892773230676529419319970931601173346862478001273098720848782520640063790205425331169675540340984491069207113171250372593308750008227546527476480998072758402900957745582750302403226475850863459304707527720889442711223815774200072027954514996750248656925935640026765966967951151148341764969259837443227019398811077602544972135225050224213752461978618375936773203950825868233660764193181846076555113968784624742366500082940768051603786515062610633454414972856235267146356029012055771512031545198673076966341933693065168899969285730674826786103400370800662844061397020009184790424285022565343783215922232534363607674610269176380339960305860009825726728597050094073326663425895639530324708495539624608642722957177455051764792735240640933253377236765418957310471479917514461283088200552618724795187422144008164358271409971960168650282710256294801768074644806698587286684365092709266102690730492858061378554005367041250827658976318075294683582353609455694721017482253193955092389511578138409738480576616633554632335898391089697208964191018455252887099680266861271733912820217599383562494503979562836737742131673788525738414856998678982678885535630794715689374390784952933866822702703759716311655426367281178663049580106675227771867283897752790362646562808561779133288892570215854711910028910581703230266337305031707962218735146467568317344491045059661201915318518785744034438221887695995915909568896194236340827259416292625897198101460467890118118614637478215058831497833914520384237718924872171854755636619574259920234554286216477769594928001389690951347322844637504847532899792380338757287474751809066410370411155228375611732873055765813031180562047138786658132923868134751797235959902583946402774982440768804030865921626246010839583166273534370904962518030894003019896349879541426300650521658435097937972215523033542897207047922450324129813724687044112321745701352955286652406385116981521287492152616447598204335235938647820821342555774472063768538868760759308998789186782891901132374837760009564743620673294720509972354939105601244411216206186001791374728936885263620922190072579266195592335692449341498803275856739918690266101421846955952913789890649030623404834428880132276327990839025398210861237306386337471597975358824917582855264454328413440196583086730980476943252730703437893661200557133719795779634537736481255901561977879509984716322738684017332344712246158048481639161662041679175252873160804598572690977319736134620288915909157540953728654566652194105158100803273028029441686699570614889637500898541554886048212588870209663166681331201756114333099299383869071958705353154656730511910057062371455992058108539597340252163514737171206613892735678261886491902547469138660539982048851125713212464039713376407908733994860708688998995554817026011201990229827129583809937596601022678549168541825897722262765795321127328161825632199345328944151188106332390387537627946715836587470257274877080352087497872185710541905968917033926780614497056835223354036378812037599641241313988850767473913574979833195598467060922817457022649066850929369675870992783742440686135166341158117528099978194330660820943953707461097244400433622583108507369005786436922472690431229841637321089224548640069356017220708381815594307788380972903404428410057358187005219544148352396272973137311507340217025587225966644000586780474231829838193276303125661560031692057681196151272137505592336393580123562569635975751422788140693711139418177228873099367883749134383970458776568153550882140218560868233234779778212449503161837707162338665306921894484490910980657390991318455422735125664413129521478640487902079056667991532078511078820532220875819466856808414453664930776509978212703488006105264428755312907110605425894682971715180556482770818131937706945231918941859230562028575468729658106030607779176573064695310790071527336397919999867965632854711545324850382105152205912612153774855191094992243091735074607274445129794585281154472575399830128278289033684879484456975325704584864565596302094592112885890036334218876665083036726145295231498123480528863225498441923340290708925150898801063993231081190389432247150628032224745189211313017513086606709506128047456721853771056756636393986365925718390698921697881424710747537918753621574743526941146164809389549439681761655083644694178411987818635447404819773305584305175713858741953028634382129403430071880491458464561033477342628343245735344199799550978542116209859360674137363995541630585215354877143925996441586496643753344219008397304812849399594179256857283406004325156915947702829947897835742218209185069887800861816414477139336167637725718222231592365391110719874455017314409654353934558598303285600622490544340030689410375541452721278205690582840097267900390740693028552386428516940629558579613844029988001678677851234724771744065292806017783406678410528096014459380082981415278026962663742809902044547650723397560496153244796349056624559591506471860730144913728235731996053546001186919283536293202912993405348014158202859308295701215448143880435720604576579674480679857289319049556649798466649782725601852802446036678060122208434027073859838656412668668343076603806157308848774173589015215026158791667382383415128497079249884747668842014566042150098487090574774358655559170630663976688524967056312370488753901603704846432542416249192102760609156478028972898015709998577378409590038198005697143623621836601402684221905738434108011060901618314524343792565882701010629271018436841222688105367049941214916817998490541857218832912483100583579549879505108001153017511819540191074995283236960064125749418058466808959216247289797320057977842583794986076567215194827676256730973088805206662744398935541078048375538824692037568919304192809460241433832337482132963371485739303987001431947677502580349825282633724740322732334206370077164366640608060947105733617504689641233243190882712179523032671220496200258344079310594302620598396395920898266055566951480857154206736361948925344415605107515192088294179407748264997011373132992732535367209040859452551032908094636446394743659226004927785899911661559241251411491786535890262873578332178959247540470447539710961821251755676748664021610403449529449009871968029536976244150935905880819952858498532559283541294471582899533153406001142348162409536628700028574562404136593424223000166959307169326427892685663276282319210071439424065947732485913234697646566421960003769248746566239564446895523823072159855201669223594408955897298538556104382789482982309551908448696306764075257936592624487882521325660859054025794087077554329573905222333587987123348266174045405878778078516883876074175897605687430946895197856528797252194467670339494853577076130963942208420283182353984583084175678170431498701348677947515757628576646992571059122280051266431843563476922505103547801348068210336076531296630583757764735291119177215413955554219122635455763576976120819623419388393887164552392027820065758976074864839165599136282354599051096523170693700279238219650037291975684314346495705505609093647232921761200377588012289215155610706239347237261166179059689422946470716310574730170144126865567098837743053959546961675081257244030669433148584830252139348790502336692567294609061365185950131485918569517603102898150311433714791391348481206884685381048406551455324582447813700298216696407152334502987624272385847378697603660885821140494283741845682683621476464484379292444481571189005096078272094010368889612064798784036679939834311363244268952563397040525261620054122064085692311378821297081850677601739016676576518409242905385220932291981475452444429378631160682555593556057815750180567275017273233941542700793293681670164737018991403443018984981081511512054477187835354435096642338069773979400379298242175048416989198179294583353134656350305185328115765560911998228596358102244323122351882179515308547193902058675560197632571423990531687723613000236323909475793148828519875292924107827053794702028761947337010619149076191524274006566358949216229408351827636762263175870501929570029791838769769791098909737410698066726913951954951993146398834390946057946155922469859093206698912855645322423965850994402616109405692101065140449306963560047022556236595049824825361365071005644845808496413833934926135316765477771489069637543657178472807745651511779334688561667926721867933871721041202657293055443382514078503375709033436429930680339882163758096938879293776903833736179161513630065944708141685237375060839478900118634501472826858230300035127236782211533273448108051722658416194300893131415960518095370132525111719878495302450668158463780402153367184779789715994249570558890903317617486107852580494068453297529574455977927726320486752772448118987048455581707827308230708272557736636190483060852671326350359391585028785188643022621591193900174132634958071771852568032822868188184527788167385910742396898027243635565423230097459027556970415133390509038902044910613167931190059798416669844274201821806194339299932070949659155137727006198793840608731052089732745028617804028015928582810936683012648833952310948076425488369412915206800687931805076826554828762017130073458344413195582985617017818561102923476493640422609863739700339415505189316890391590603486048025044980916147367086868691385219453940860992894019845909380019686536900355313291801803519161646651483021640126283950469110728423022224398821961389919805714767346705601331024203321471765477132562061135214576593348540174674828736993518718235033292185812781228331749028221177028197270864700448990865364946311706793295796577989943677460636094314936895253383812945388890695462902262720064397503958400301318721656162691497279305170739593915913780653510355286318743078875920019563358301276797730110622723478645463976008245520164871827813826513695072476830225741275807029390435026624152163205766833755255567354774327144808613683293673605627820243693176594563777919519262461785425013760025242454283003886891674044324229448146871973130548226775566498009000810926494628740313068568627852407649487833280795607338425798902766593143236173925462303175305024131718246850332692175271497955695617734399954680048056959581174687533961463718984874718449417271208813517055599286310374440729915363906186150197521629869541007413188884759806670513369018251461016433436123442830992638526380151004203044573896409093585698613034441217915134114531944532012376099577519515138740756886583056218549409946052178336388915925240118207210524194500603518175562033067219662279856226334879208006890473315024307824867243784553587591824760780972925466618000614519169771264599819309050227151981694928593048890987761907887652981595749808844057817667491073880410751777083828683925957631014231025116809960108340105573823346918210735794636855426385971114596132761520107769185224302689323584588761046180549943202308963021461067018451026884905952446818199214915263941639862609575379293334641702419812884298633566676941102618922744399607231798801656771416032907596614162582729124512204974899859112234647220554542494590686046308422949409929353764242405998077575830702788022325873496469360593196115292503546173120430784933594003401041182775901869621751425580707505542998402101654983062316755935899161355588170103908523560679303746633977241919882041413844588565289465024892140640759374286015791144656942494816237747922486825018944432881643980506959311567337125787696406808358711673499981655827620087843435777604788815272744843704584876503548578216112143071234507952663788104225211783366484054702863200001250852265960059526008710728685594428619282177516813043487080895058589126896117845317631055141453139631045572851294695134558884653220948082453178425053110119676857400189318498575755740875312027877271428926380330513873471409332321205895976054026337078018353235965502309905913838725163677452945997253854137019771529730343129983639980701156433390427890511773207259443301078129860581896621214128440092863196665968616952501461533165575870378242395971050469049416180721508892560150655747947706659681976580105763606068897764028500026541930436899789479132202433259578829984466860220976535887285656973189908833084200903191057756826524180610784674150879303246618223235430303091099659182056786728921031838517813245531801464936379110581219412614678440968742198592346848152218551826327370193735791619095058736608430520892431853338049441271369528248962639595056425128287270901929573727752270605038063736919979955228429503756478037025553013535879851480925852925664665387714408116746157866702472236029694938402233281675349885623503710310782440076320758082950572325876251566955634029328528828482953401571338272218405616859950421606170426884865184699632850564668676641511575022301849853598635146306137391066175226276197324644719244443079738897057327187841353364306954545065119940073774367004982861470546667103960339492002424952827365082835258528889505448620976102276024803090044009859281529431694696404320807620137640263124293569246796769563746906794363390644376920232923098344945396031156683023859650340311420802264903447037685326467248709414425394580076774128600679185569377509512396573979310277168267581364907223048089691600624417381870305746127341153360728185156027237482600287643565426550978387146471016350512576275838468654143978481761627738606177200866811033484132419391636920492159095045902904968158067110561747364594635257321433576581963746082191388381533213522118301422682970281623503076453808073443995033046363799726408923366252962645581125375945408198014853681976595475881106985365215150880378562635148668704175948731020582978902981323690411583735685312115987299657455463988333359699216383180080240645126207811537832867230557416288759934370237601464243178147014752011527947060599568031909504729786646726721172653488883492683723894840625114634482448299855213108168324073761295391335069200272461886269113701432970182600692498020968945107884491057183129272025646884529244217633444885457089000698200900475429702212606983359628469156405467958578371233653442692406284268916721157576520250469775934669624206129722689396156830547309478081250145455880722484791560002244488679477652544171262156161935886360957567719274308564140691221858885241263357841310725588931716661180696582089274904750238194763550697920267561695472413223381980449569317901160966351748503961047754970425687279235230797644014825676602765220153376534812288802200760722117471262877404371124691945939138765091324710199659689903034699596857172470253162678240676734968614496939909413751918106555026796376035863731670569183505973638832970486466667604903345991081617266866093818670957792929103564652489211319150836833199276576271321554522530123682155919625743048372324868452319244917341159278309642796456695111694967377031766419188570996077279796190468019946180193208233199538011209052010903801012559675003725179410968386787061192805593253222310773914919297623963573049244214147043415038251419402133189087562237009426569251237130317880220633479559916173172846772144036496984467200514559867172145442893725030736809004151627464937257299020729234270205723002477534598112265736106815813159039596505427722420745568419566665673136780116364934513074840790636620272614677271093130245836894524300454616846603334440091711990806954200137457879229482257723430872367760056069589482175768359470134036495315396471890581809688165882214129108117186417722762903109830838781448380819620735172707663371021749441152514517971380549314763700338459613666253056005482626787809012923659627080581765760247425035678804035312135894662274678634528361071016060935963266327551092058288201119588887720709814690975828421069264308658554233200025974643389276144059055093630004056768086814997361705353447238284204444908625000513454696883119775210638950164382772881599789755597333439551135953897001836409599222198385208761881950201497462488675176557709297332755306163907048690674390662998201637723598626655374475595920389555110400180954565120103666895631750370072017595817680070857398626358179518633449563283089486655140286399393976068346615128330938116134345409361447529676003552305624997243886581866114783554738850467209863578611969795529042549737496572443401577338871232918561596798012176827255529842381682025963353023143010908847042949232212932059339826535851909759609608310406740894933226981533496951137141200987748780437296199943294981839306784953917319883429912539782822012869292535983594693700549343176311334826242177217847556688424565726583454569887907482594928597385598686377190277260365800847394733498743510518247844418866481035610299936504234380925252603739790234565115642480387153557277583995330658086116594653219982953755544212095001477440048311012208529371977698541568811167770883290989076800978621288037483836233998078827541094350617592959453627468805414147257788668617300725776077509866758114201387858917774272797386465733993026909940517874322914627356858291388913740751327094520469532275679678691115783477881496233052726985614743118583557596116561755936101976729955905341329946962026302966490595221389335870488641841727442270213823932036450158948818225439559348541155350426228571911140748505790177777606977738941999746383033983237605760240865734226531320395269491799510389500826913522712731624165396684040117274224532131325580454255964585729805105483594458005318405065186750650123000078669829622224878680351997233471930275441700931478639320574283403196677105814505638815291057432481784824467260801586562877119373912817881779361050849507774684744107605573709962600872426154832640583542072117011024709463929488441667035958941241167000043892077680717728943059797890081371611808293349426998977802464383795560045690946926416442834420238018417634319812202087183936752293022034461452021020577907022676955877968734793918066943901141845969209792563395330440895585220703447291712301450570154599366867860553793575863449122087872903866863465320425313148812412117737950550933853832649839454436113309611179370397487523778512829257806733222593876387949522041567714591457054073914582334914425420843182634189884786417694440651680517490928537198452287683203501995908901165269513459342837767021082568298334453755944764670917028531331499204460496723123158921272926683962392116236852553381259788446843943910398439473452147368212846097323151343540701156325232276643119391627939959599332313101830379464653674039798072066876136708234774979282342960436787180850561115399099222835041638274876212790548866195733486197653824735105098450069354028290506678378537638751072789306335815118692768060809574620584530678455257255962306845746632459891443295811997975624565242438729595789073961886267830044410989888010687519622915406193221058332076965073565869126379499541041704103423469886057098982589219599656700566389563493514655470441726793984906486471347476634785129740993790896599984798578992337532364890738081982832390312518772217852856266449642952292721085370157633023751872711131107858651654560872477408893289689364011248002033214373676520803505915060386440223802898151731313247216986112727389457689195396867695896204647394927722891037037965173382233616306280960164347669753508615564198954540820107914242165024672290987109362748397803993185307702959288840126089104133529002935109174208069826423944560683900373829098202300286845348573464981093187581807124920003794212974652714330880192677807910829463097701480469988292839988854445902027306682123834373925193220112690676818420084917746349777741747602652551747980307312557143693962961058351585153506588101860585252902084827912950126695012038979862719659187110998710076042144100618026136525907484975699996603676586170818715173170471877830670171200532450206988960151839174662948614011702016360429563461932634874130148524360497240747538010258264729129149430770675918250474188957799023235894998985106665201346682369054290186607379258796765746627652547536403810225965887604173764840630551336876723835694931022096171700573486618667448817553034346287613717149005642260403912692600649042625773186033057469112642495263241025005908579929970689989014603516448740494396675410934542136265093502559318260257770016081451537408121652020958235496863421610543788216126722287071983925623722957202948888315015020461144080715032312977221098023834637519009966337380640002396085017191652863651294325037420171292650063800767759740871654211156495202781499126652545421492955615760472775731250373585260452922978705213516602400822823542797511396237750889770443212122679407812972968505508345466770062709768603555995276511974141964469921030898423978015921711804285731623521912870070030823070745991470350510527946253520528057802541682338454527304554709911181852842635467874190427189613861930441930203501103826858859980827774399172020079296086431895608942884275115759308548655071861885175252286620999014210742587092983288095905793722155145089551209376420592037251632664343610727656331615873693424131543938111287834879781430412664487519419996828500462583170356923881339950879915401979236782515606613111363048332398448614602571079857922929048595278556629661109915738330291089710693488009185532644671696344605120725522964659874143653838411275591883164118623709050453339825755997400729003406132965638934307032725387731114736746767302300040693776661778114344442111032392385778460379837463380160416964383967502356963732167827627921509756867979789963683916390566170461943957258268831745567827485733078237466161664233272019606466508558914096952699851678916245121259691430576285614875663190508517198403148722848095606267597855526652330469082749521127950638973132578794979610900193489196132129568020797868304935997171034106662579060008790170085708791366776226367034762898339838866797652674273332360232870443148894440517664368514945208630706768215258287948287990257524551710922489086933198172948913878639927159533705593043767564129066726937307061103469207279598688244105796541684581124035921489425161816520916803515114556273729364173065928046164650338021486510431923135650936645406316537819358623986111094839614620829808264784556544853958604793792156828710318865494496712749028305376552097465386328562890882898700001699516076823889937713321808710830999856419248305040259246519271569158710770268735616607864153826594433771156287189936474914513386826508742398053846661028539973177148000273426567116798957839714806057744760816927088693894386461647667015546220286257455546126846680234838936603652719843240250984109979782446184129435041981704391599257724636325936094851285709679014784905595176732389146407876090349537462939141139932898949268305432199436796222209827348654781327094900972002147670421676422314689047173924083650356409032513076645495030628967943353717464315374172780217535409072158157068685491223752798972226398396035523475430681618227310778849666139534952953057533078281498269414244350490274565080179823818999041704571150812228767419295845389884454863948991322497851344072087909114601318501720526115084468038157800850988417729083819858169490435520391996363737497371507501659734034647791992650804768932344605454224564882127296937358333534362814890071381747174102536633045552425335250172805693038663243894241131949586520774206022065605998681876852435410369535508824676979478885476736189882446834377845601101219561127834048651848726018145105114182388997363068500950087149575900087811981513408429807770223750628363595174714612358896922482708023110270910993861336305280543194813414591837089718612083441421626051236016656726346391106005432243322512439481000946203195126271621237421046753466339397899579347042475349270529320990517725786979509828925830225227815397104006772216269599633038328313872117404361991829728976745294058892870320582520476336520310535912301348608651318145908814249518464293918371465752969635002078685413334423029547955790800543987990615992564671610059874424380727584577579847807663764834477814239434857259206848061118740137698881201227209930969349173813334536844577612865488052332890103043214942623215578487831605991898604037308672400525956548193293720279729668595619730396185906646535373445238515248743922114588795737547485498088234669052303669730830293495147617719144317239509002306066244200429205776786233731399943653254316040695510934820353904290230716657014219239644643244597252307911857001626978238668852757263621386844415194785346992448628155149594839780002608710229298374492617422061437860056892513323906729557235280701554709746196747999818657124227975887292916133330374783980645993271602587893857462306036771157387247227211167610028886807155133644319883481396922410953587866100179013474811335230050498200922684285544793158671097820901609841291433526754790418937992816853527649752685558042516756549176069520084875416004038285834505561786208011914534098203240807107263199543522228331120426450469646408257477486419705154408772956451368641334867930618045843006851362821730767309324538608552484194903701852812740460277916458873309622973153424211366647426543940128889992181772168528050392078130791076020308628990154740206224737222622781785004926684684861208877574641242039580800648597407107645091762987649157285831940097858674540445023156165795034321437809665929655305328479957180529364050870574025344914053908341127045533379973573845381692376126090682835679904406041291644208717778825221948688059130509912635282952709117554671770332108692437075213501604487971761995575381232919764752247959580073734963200,/capkc/build/appmc --cnf /tmp/cnf/soos/leader_sync3_64.pm_4steps_7int_6fract_elected_under.dimacs.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 1070866, 749.072,10000, 0, 0, 4.00579e+28558, 1.31555e+28632
cnf/sundermann/systems_software/BusyBox/Pett2021-2010-05-09_00-13-40.cnf,631,681,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/BusyBox/Pett2021-2010-05-09_00-13-40.cnf, done, 536698, 0.17512,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/BusyBox/Pett2021-2010-05-09_00-13-40.cnf.up -out=/tmp/cnf/sundermann/systems_software/BusyBox/Pett2021-2010-05-09_00-13-40.cnf.unnf, done, 584400, 0.0361947,7198479511966658662664201017124903561016384296986321603436399889946016053615838417026217420656779902196151685935222118400000000000000000000000,/capkc/build/appmc --cnf /tmp/cnf/sundermann/systems_software/BusyBox/Pett2021-2010-05-09_00-13-40.cnf --nb 10000 --alpha 0.01, done, 550105, 0.204234,10000, 10000, 7.19848e+141, 7.19371e+141, 7.19848e+141
cnf/soos/s27_new_3_2.cnf.gz.no_w.cnf,17,31,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/s27_new_3_2.cnf.gz.no_w.cnf, done, 536223, 0.119468,/d4/d4 -dDNNF /tmp/cnf/soos/s27_new_3_2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s27_new_3_2.cnf.gz.no_w.cnf.unnf, done, 583839, 0.0298397,48,/capkc/build/appmc --cnf /tmp/cnf/soos/s27_new_3_2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 549560, 0.059507,10000, 10000, 48, 47.9682, 48
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-40.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-40.cnf, done, 536367, 0.1613,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-40.cnf.unnf, done, 583929, 0.0331578,32768,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-10-4-UC-40.cnf --nb 10000 --alpha 0.01, done, 549560, 0.0617904,10000, 10000, 32768, 32746.3, 32768
cnf/soos/or-70-10-5-UC-20.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-10-5-UC-20.cnf.gz.no_w.cnf, done, 729067, 0.351434,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-10-5-UC-20.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-10-5-UC-20.cnf.gz.no_w.cnf.unnf, done, 585691, 0.190075,4148938407936,/capkc/build/appmc --cnf /tmp/cnf/soos/or-70-10-5-UC-20.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 553263, 0.102254,10000, 10000, 4.14894e+12, 4.14619e+12, 4.14894e+12
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-40.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-40.cnf, done, 536367, 0.190639,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-40.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-40.cnf.unnf, done, 583962, 0.0384433,700170240,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-20-1-UC-40.cnf --nb 10000 --alpha 0.01, done, 621129, 0.0644149,10000, 10000, 7.0017e+08, 6.99706e+08, 7.0017e+08
cnf/plazar/Blasted_Real/blasted_case15.cnf,296,774,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case15.cnf, done, 536510, 0.623379,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_case15.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_case15.cnf.unnf, done, 581210, 0.17873,36893488147419103232,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_case15.cnf --nb 10000 --alpha 0.01, done, 552067, 0.116947,10000, 10000, 3.68935e+19, 3.6869e+19, 3.68935e+19
cnf/soos/90-17-6-q.cnf.gz.no_w.cnf,1377,2176,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/90-17-6-q.cnf.gz.no_w.cnf, done, 537432, 0.92085,/d4/d4 -dDNNF /tmp/cnf/soos/90-17-6-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-17-6-q.cnf.gz.no_w.cnf.unnf, done, 585572, 0.287437,6632317036373954342174567521285482317399872299471408934318943699842837366964071526955757853128691695458290167457933292712421252706657680649978295089258119493108282958694526529190851632892910513069744707288194910406639861216860330348318010757911660342175663931796972160690861330111873106974681579803312333236066967260151637082112,/capkc/build/appmc --cnf /tmp/cnf/soos/90-17-6-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 551677, 0.282475,10000, 10000, 6.63232e+327, 6.62792e+327, 6.63232e+327
cnf/soos/s420_new1_7_4.cnf.gz.no_w.cnf,312,770,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/s420_new1_7_4.cnf.gz.no_w.cnf, done, 536657, 0.273803,/d4/d4 -dDNNF /tmp/cnf/soos/s420_new1_7_4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/s420_new1_7_4.cnf.gz.no_w.cnf.unnf, done, 584499, 0.049889,8589934592,/capkc/build/appmc --cnf /tmp/cnf/soos/s420_new1_7_4.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 549965, 0.0657816,10000, 10000, 8.58993e+09, 8.58424e+09, 8.58993e+09
