file,nbv,nbc,capkc_command,capkc_status,capkc_mem,capkc_time,d4_command,d4_status,d4_mem,d4_time,d4_ign_command,d4_ign_status,d4_ign_mem,d4_ign_time,sampler_command,sampler_status,sampler_mem,sampler_time,umc,ign_mc,ign_nbv,ign_nbc,up_nbv,up_nbc
cnf/plazar/V15/s444_15_7.cnf,377,1072,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/plazar/V15/s444_15_7.cnf, done, 536748, 0.370312,/d4/d4 -dDNNF /tmp/cnf/plazar/V15/s444_15_7.cnf.up -out=/tmp/cnf/plazar/V15/s444_15_7.cnf.unnf, done, 580538, 0.0837819,/d4/d4 -dDNNF /tmp/cnf/plazar/V15/s444_15_7.cnf.ign -out=/tmp/cnf/plazar/V15/s444_15_7.cnf.unnf, done, 583831, 0.0347164,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/plazar/V15/s444_15_7.cnf, done, 536944, 0.0298936,4132864,307828173409331868845930000782371982852185463050511302093346042220669701339821957901673955116288403443801781174272,377,0,377,1041
cnf/sundermann/systems_software/ref4955/Berger2013.cnf,1218,3099,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/sundermann/systems_software/ref4955/Berger2013.cnf, done, 538230, 12.1793,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/ref4955/Berger2013.cnf.up -out=/tmp/cnf/sundermann/systems_software/ref4955/Berger2013.cnf.unnf, done, 592482, 3.83563,/d4/d4 -dDNNF /tmp/cnf/sundermann/systems_software/ref4955/Berger2013.cnf.ign -out=/tmp/cnf/sundermann/systems_software/ref4955/Berger2013.cnf.unnf, done, 584175, 0.0389019,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/sundermann/systems_software/ref4955/Berger2013.cnf, done, 561127, 0.345843,8203198042416968764079367091185189410943931043684647241651574451763954390208350344320638479971108519696005910647887522258800,4513721078614786210022654658754022076207575792470901370842837631998555767764876163651334186529206088049982418198714538469250807179723842787735400581098036879598420878073788073478633526793353330401336902135069154012389883318957655774958078857324256712388820015707438180916154489315708470767711885060380524427604580826158560154020090008127121505888111464555809702150144,1218,0,1218,2308
cnf/soos/or-50-10-5-UC-40.cnf.gz.no_w.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-50-10-5-UC-40.cnf.gz.no_w.cnf, done, 536231, 0.197727,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-10-5-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-50-10-5-UC-40.cnf.gz.no_w.cnf.unnf, done, 583962, 0.0446428,/d4/d4 -dDNNF /tmp/cnf/soos/or-50-10-5-UC-40.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-50-10-5-UC-40.cnf.gz.no_w.cnf.unnf, done, 583716, 0.0341377,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-50-10-5-UC-40.cnf.gz.no_w.cnf, done, 536584, 0.0256188,314572800,1267650600228229401496703205376,100,0,100,147
cnf/soos/or-70-20-4-UC-40.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-20-4-UC-40.cnf.gz.no_w.cnf, done, 536367, 0.188993,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-4-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-20-4-UC-40.cnf.gz.no_w.cnf.unnf, done, 583979, 0.0386753,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-4-UC-40.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-70-20-4-UC-40.cnf.gz.no_w.cnf.unnf, done, 583741, 0.0331044,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-70-20-4-UC-40.cnf.gz.no_w.cnf, done, 536449, 0.0245744,456933376,1393796574908163946345982392040522594123776,140,0,140,169
cnf/soos/or-60-20-1-UC-20.cnf.gz.no_w.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-60-20-1-UC-20.cnf.gz.no_w.cnf, done, 536367, 0.300819,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-20-1-UC-20.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-20-1-UC-20.cnf.gz.no_w.cnf.unnf, done, 584818, 0.0933163,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-20-1-UC-20.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-60-20-1-UC-20.cnf.gz.no_w.cnf.unnf, done, 583716, 0.0351556,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-60-20-1-UC-20.cnf.gz.no_w.cnf, done, 537796, 0.0406039,412316860416,1329227995784915872903807060280344576,120,0,120,198
cnf/soos/35.sk_3_52.cnf.gz.no_w.cnf,4915,10547,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/35.sk_3_52.cnf.gz.no_w.cnf, done, 550748, 0.352767,/d4/d4 -dDNNF /tmp/cnf/soos/35.sk_3_52.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/35.sk_3_52.cnf.gz.no_w.cnf.unnf, done, 586366, 0.0425352,/d4/d4 -dDNNF /tmp/cnf/soos/35.sk_3_52.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/35.sk_3_52.cnf.gz.no_w.cnf.unnf, done, 585588, 0.0394031,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/35.sk_3_52.cnf.gz.no_w.cnf, done, 543219, 0.0414115,4398046511104,3651141702675148303420841716954083491637756224269682928258939895662806737545075749073306551348238213642776069663949938821234098974630050822468349800259667014967023833906880608103990907403861880865604892727819356348346057567197363915455470077674328213965706274249137210754792671391966531128177559649967317378831035436909164569812342932427130717250336027127086962507286886183788569207948326809274429996724671969367367084310448225589633661194462787009223438536581211904775898293173045194367205553551778408721394180147649422625438783976758377604223511598974740409255248346078880649750765177677889974702381201376821698099142274738022867826327466306414426831476735516630657527248273402784699181206555648916977361240084529128498119878600920571007792576837661989545166169876368691321767837243819886727486895454064327899823357876819950274942555934157918152520988888486515594973004980964905897265847362757102727779351135697518263163007434252090604737701788167769243559995605608695498232716863432980593669364895038117195213682971786071154330311154708953440427894421432636356525075105162221995099646523333461549436521936677283189572617943365417551266763352938026603434106189145893469840777571890756651975598586635558926654062508777601156732308756054491748590952717364070269357589940137897682068322935513108843524711800566708126628118239438734993697579023197396233840399752967934883352509699691950772681485089078001224206067813004128417443863918770308229639333366483230200417281202317340704768,4915,0,4915,5644
cnf/soos/or-100-5-1-UC-60.cnf.gz.no_w.cnf,200,500,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-100-5-1-UC-60.cnf.gz.no_w.cnf, done, 536489, 0.188813,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-1-UC-60.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-100-5-1-UC-60.cnf.gz.no_w.cnf.unnf, done, 583782, 0.0372393,/d4/d4 -dDNNF /tmp/cnf/soos/or-100-5-1-UC-60.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-100-5-1-UC-60.cnf.gz.no_w.cnf.unnf, done, 583761, 0.0350125,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-100-5-1-UC-60.cnf.gz.no_w.cnf, done, 536313, 0.022446,2048,1606938044258990275541962092341162602522202993782792835301376,200,0,200,199
cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-30.cnf,100,250,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-30.cnf, done, 536367, 0.210019,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-30.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-30.cnf.unnf, done, 584278, 0.0540956,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-30.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-30.cnf.unnf, done, 583716, 0.035118,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-50/or-50-5-4-UC-30.cnf, done, 536719, 0.0288618,119939072,1267650600228229401496703205376,100,0,100,163
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-5-q.cnf,1216,1920,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-5-q.cnf, done, 576864, 10.2246,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-5-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-5-q.cnf.unnf, done, 592756, 2.26567,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-5-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-5-q.cnf.unnf, done, 584171, 0.036278,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-5-q.cnf, done, 555556, 0.301871,9745314011399999080353382387875188310876226857595007526867906457212948690766426102465615065882010259225304916231408668183459169865203094046577987296312653419531277699956473029870789655490053648352799593479218378873685597925394874945746363615468965612827738803104277547081828589991914110976,1128430269653696552505663664688505519051893948117725342710709407999638941941219040912833546632301522012495604549678634617312701794930960696933850145274509219899605219518447018369658381698338332600334225533767288503097470829739413943739519714331064178097205003926859545229038622328927117691927971265095131106901145206539640038505022502031780376472027866138952425537536,1216,0,1216,1195
cnf/soos/blasted_case111.cnf.gz.no_w.cnf,306,1358,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case111.cnf.gz.no_w.cnf, done, 652869, 0.703425,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case111.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case111.cnf.gz.no_w.cnf.unnf, done, 580616, 0.0699804,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case111.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/blasted_case111.cnf.gz.no_w.cnf.unnf, done, 583794, 0.0341507,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_case111.cnf.gz.no_w.cnf, done, 536911, 0.0299592,16384,130370302485407109521180524058200202307293977194619920040712988758680403184853549195737432064,306,0,306,1046
cnf/lagniez/Configuration/mercedes/C215_FC.cnf,1848,4898,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Configuration/mercedes/C215_FC.cnf, done, 540073, 39.1399,/d4/d4 -dDNNF /tmp/cnf/lagniez/Configuration/mercedes/C215_FC.cnf.up -out=/tmp/cnf/lagniez/Configuration/mercedes/C215_FC.cnf.unnf, done, 616017, 9.63222,/d4/d4 -dDNNF /tmp/cnf/lagniez/Configuration/mercedes/C215_FC.cnf.ign -out=/tmp/cnf/lagniez/Configuration/mercedes/C215_FC.cnf.unnf, done, 584404, 0.0414851,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Configuration/mercedes/C215_FC.cnf, done, 602501, 0.879121,1855919107367037613983708599926441261440144615046475387203475349266106306906877503694181606516439831750695566978458225745409220894351510814456857755648,20110922251649967162864105411026130564746114383645687779902750642486612264183981360005005755383360159636775242544194353749102068749132764137024846941834869653937583848429775913489414849548701239275574155769260998907455661447168187076423557262222801163028236749929075238642460335399111544107778623515767684387240655224360567482252134640056333760274637518523494527814613393446210973896702812041419273199377798441687035424025961527508419143510488610815947014781981483331131601697323009162695639514516983341231616841052255923222189728033602824811212862606278656,1848,0,1848,3321
cnf/soos/or-60-20-2-UC-20.cnf.gz.no_w.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-60-20-2-UC-20.cnf.gz.no_w.cnf, done, 536367, 0.614589,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-20-2-UC-20.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-20-2-UC-20.cnf.gz.no_w.cnf.unnf, done, 585637, 0.180973,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-20-2-UC-20.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-60-20-2-UC-20.cnf.gz.no_w.cnf.unnf, done, 583720, 0.036267,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-60-20-2-UC-20.cnf.gz.no_w.cnf, done, 539852, 0.062598,1356437913600,1329227995784915872903807060280344576,120,0,120,209
cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf,2784,4416,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf, done, 538660, 2.50767,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf.unnf, done, 586924, 0.508009,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf.unnf, done, 584761, 0.037489,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-24-10-q.cnf, done, 540233, 0.124638,47231357286853767522716755927596215561986116650661432804728678927314249532098526380077034785580457260247952241007887375273000474840328294138062827690568625295902758435629765020876675007650887240298461920809005107679471980423130606355155258698193159389560724524486703687418766300787462745455454840419015572190253146649400636972799438629962334231348365404499947909495159747380366091782990708788254353238300987924815581261908398640232974138357658032571267179157147109522541069514133699125447168383688965455196623597661591747482353177871522320071696622482801372011199249874325447348286802406804399292729136049684688723519643837248433295481915701800013423925974328672256,11681750559877183631996384050005080733849902167922294246208004629668672763911958623300762951988930624799366976773143298274141117999755272946038983547855704610761535186887955751111500538937608574439312538860872599570569428716291159030444953060450011021403268210468996435328989499526705663921314377546644088146049751559125389019798413442528837434550591237233775037069695949985018394198511160712110953041796421608948517235388270194158905994408539061032732651325477704046148082579891043901905861963029219698298108928965377621542607756713549588403534870133768019683445975650747024326773883031216181007050247785318782412971804540076887995440958181179079401897443100173384614010146816723957924067390140974712336196615107501631130140909072823367104982875994747898494177954362471225728282403283028126841911694201108428745606160089728749376494370816,2784,0,2784,2411
cnf/lagniez/Planning/pddlXpSym/ring_4_p_t7.cnf,452,1178,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t7.cnf, done, 536895, 4.89039,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t7.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t7.cnf.unnf, done, 589123, 2.06629,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t7.cnf.ign -out=/tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t7.cnf.unnf, done, 583860, 0.0361341,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/ring_4_p_t7.cnf, done, 547401, 0.180493,760840571584512,11629419588729710248789180926208072549658261770997088964503843186890228609814366773219056811420217048972200345700258846936553626057834496,452,0,452,1178
cnf/soos/75-12-2-q.cnf.gz.no_w.cnf,672,1056,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/75-12-2-q.cnf.gz.no_w.cnf, done, 536735, 0.661384,/d4/d4 -dDNNF /tmp/cnf/soos/75-12-2-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-12-2-q.cnf.gz.no_w.cnf.unnf, done, 585162, 0.161064,/d4/d4 -dDNNF /tmp/cnf/soos/75-12-2-q.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/75-12-2-q.cnf.gz.no_w.cnf.unnf, done, 583950, 0.0363108,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/75-12-2-q.cnf.gz.no_w.cnf, done, 538001, 0.0526068,1469066699267950479006126771003418148495659154230667357610415180265706241247098395154227763101551274765141410637776903619944105431939361775890842054298622230528,19595533242629369747791401605606558418088927130487463844933662202465281465266200982457647235235528838735010358900495684567911298014908298340170885513171109743249504533143507682501017145381579984990109696,672,0,672,658
cnf/soos/or-70-20-9-UC-40.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-20-9-UC-40.cnf.gz.no_w.cnf, done, 536367, 0.189662,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-9-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-20-9-UC-40.cnf.gz.no_w.cnf.unnf, done, 583966, 0.0403673,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-20-9-UC-40.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-70-20-9-UC-40.cnf.gz.no_w.cnf.unnf, done, 583745, 0.0360982,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-70-20-9-UC-40.cnf.gz.no_w.cnf, done, 536313, 0.0238765,5898240,1393796574908163946345982392040522594123776,140,0,140,166
cnf/soos/or-70-10-10-UC-10.cnf.gz.no_w.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/or-70-10-10-UC-10.cnf.gz.no_w.cnf, done, 536367, 53.7511,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-10-10-UC-10.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-70-10-10-UC-10.cnf.gz.no_w.cnf.unnf, done, 889716, 29.0633,/d4/d4 -dDNNF /tmp/cnf/soos/or-70-10-10-UC-10.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/or-70-10-10-UC-10.cnf.gz.no_w.cnf.unnf, done, 583741, 0.0488074,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/or-70-10-10-UC-10.cnf.gz.no_w.cnf, done, 1110319, 6.87763,31525197391593472,1393796574908163946345982392040522594123776,140,0,140,294
cnf/soos/blasted_case_1_ptb_1.cnf.gz.no_w.cnf,966,3035,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/soos/blasted_case_1_ptb_1.cnf.gz.no_w.cnf, done, 537935, 42.204,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case_1_ptb_1.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case_1_ptb_1.cnf.gz.no_w.cnf.unnf, done, 599502, 5.33253,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case_1_ptb_1.cnf.gz.no_w.cnf.ign -out=/tmp/cnf/soos/blasted_case_1_ptb_1.cnf.gz.no_w.cnf.unnf, done, 584077, 0.037179,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/soos/blasted_case_1_ptb_1.cnf.gz.no_w.cnf, done, 572035, 0.513869,151115727451828646838272,623700096729599941142616472824012051896078518886080481719546013261628716209051270557799364216448656590419514638810154763741386871372998018980991186964009818850001772797214273911730537951363433494579173982669976247915878267225271996527767271390013799220975283398673763013237029759482503102464,966,0,966,2568
cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-30.cnf,140,350,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-30.cnf, done, 536367, 0.1874,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-30.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-30.cnf.unnf, done, 583958, 0.0392661,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-30.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-30.cnf.unnf, done, 583745, 0.031914,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-70/or-70-5-5-UC-30.cnf, done, 536313, 0.0237114,917504,1393796574908163946345982392040522594123776,140,0,140,171
cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9.cnf,120,300,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9.cnf, done, 536674, 143.291,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9.cnf.unnf, done, 1255514, 66.3499,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9.cnf.unnf, done, 583712, 0.0562292,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/DQMR/qmr-60/or-60-5-9.cnf, done, 1782104, 15.6115,1224979098644774912,1287689620916637251875563089646583808,120,1,120,299
cnf/lagniez/BayesianNetwork/Ratio_50/50-14-6-q.cnf,924,1456,/capkc/build/capkc --mem 2000 --time 60 --ordering community --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-6-q.cnf, done, 537083, 81.9958,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-6-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-6-q.cnf.unnf, done, 705961, 33.1433,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-6-q.cnf.ign -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-6-q.cnf.unnf, done, 584019, 0.0437534,/capkc/build/sampler --n 1000 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_50/50-14-6-q.cnf, done, 773181, 2.98238,1103130452620397459745745641486182759121622621817022470579453879243239777484843164025732000388761717566756978710267186163329412838233746463916622300190213322824529723235435984598684403317462315517092718546419738424115200,141812983367708498267942666831007057202459354558886953263833223277658525196114003519551116418471942004184601191539094262166460537485590525416453416929473364427849849743600833315151825889043592154525680139765876503569388266265666970077237981829515274335102568192877188951851401216,924,0,924,1052
