file,nbv,nbc,ck_command,ck_status,ck_mem,ck_time,ck_d4_command,ck_d4_status,ck_d4_mem,ck_d4_time,empty,mc,ck_amc_command,ck_amc_status,ck_amc_mem,ck_amc_time,ck_amc_n,ck_amc_nsuccess,ck_amc_y,ck_amc_yl,ck_amc_yh
cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf,1216,1920,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf, done, 8503, 46.2647,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf.unnf, done, 601808, 4.8619,,11877101451393748879180684785222885753880401482693915423370260994728281216871581812379968361543700003430840366657029314348590863273216270869266922017381046355053744696821951505155024892628502883929974504552797399252304322471575003840128380656352801840633806666283338260505978594052645322752,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-16-9-q.cnf --nb 10000 --alpha 0.01, done, 588808, 0.828838,10000, 8194, 9.7321e+288, 9.61191e+288, 9.84726e+288
cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf,4380,6960,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf, done, 9420, 127.993,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf.unnf, done, 705404, 52.1391,,3840474719558924143666750026277252430179451646190233773051560740101887309090875354303424086592749901993526061964119864708443103134245091435040429342317136969141982645415615236714140507680582695855498988861844648529939637582439962348383754586034775760535905309752867488912051483725976011391211705539999543719923943604862599930992537067535250750725731750691996063524993072186560870271095779924911793135234411679321576778083484258176650498628189666183127659727749542201266996846167494621365663996247510065944390914583555501374477719702151088475863307110075063311562871623227209760299549968375844618720534932759177508694502756112507562029272101675278392914366988742092128347823815781838945552218400344631725760966490537466431718764587930483559642083177025293892213100509372315644891077623796712738747234879541822725045650859393621165706747811225772756073445010395675513519000462685525208833437971957919154765185260415518457661261988907063705299002602755518318292737764486148582633609504540703789570164902526956274348349268262413806912304270814453170176,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_90/90-30-1-q.cnf --nb 10000 --alpha 0.01, done, 772313, 4.41969,10000, 10000, 3.84047e+1047, 3.83793e+1047, 3.84047e+1047
cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf,924,1456,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf, done, 8339, 6.15887,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf.unnf, done, 588955, 1.43588,,1541452443403783512891594261220458189816354860454629992873758756573795832819836314981581449918233756281173071969674913415414834220675686660438492692281418397815588955452266251604067909198135232448337528431348706363572224,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ratio_75/75-14-8-q.cnf --nb 10000 --alpha 0.01, done, 560271, 0.327851,10000, 10000, 1.54145e+219, 1.54043e+219, 1.54145e+219
cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf,1712,4693,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf, done, 9228, 187.119,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf.unnf, done, 688140, 29.206,,54316165581347380289716437097262796656339084094427831931277378027890932781730700643822664674501049356186456170516105438956593003515253329939333644288,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/coins_p05_p_t10.cnf --nb 10000 --alpha 0.01, err, 755609, 2.69429,10000, 0, 0, 1.09662e+72, 3.60143e+145
cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf,120,300,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf, done, 8032, 0.202622,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf.unnf, done, 583909, 0.0404271,,24576,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-10-UC-40.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 549560, 0.0595888,10000, 10000, 24576, 24559.7, 24576
cnf/soos/90-38-6-q.cnf.gz.no_w.cnf,7068,11248,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf, done, 10469, 220.022,/d4/d4 -dDNNF /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf.unnf, done, 646086, 27.6947,,763988381130315952832696933835643255836952595287643471175104784598398129671250581837208605129013073362401434761964609025894028813282153665174852780578301158176342824915901883294925253272421862248334069323043452604025822604606175808404527420651907024933119614409981151114382769357503751288207812055006523370584210712342499203062047953833869045072212981573016767904429359811929505184702176720315773283699687113683286688952506180280686389415211922045256132501728775823008287484471729616522213779857094749523718169296210363796574553134937504214301330678918399578003528668690900663039166598039075711110662730874387194684106160926417406169156826947792954915649817981118005239643444455388205257621197349039690771069468581760049906305289490643627507303527956792776262294547267444841345978510482340949520012592021224146982948261731502527467611659444229367607708196079543936827054186503043392511953055220750824224912091866602462211749156957261670245812331383008230072699457427827656995233123658925496485611779156700663568828269883830657492917143534131433343850135965566646974872147648668136706891804866218467414029484813846124252327666802383608408079372531225136337887426010859722202310889578737654769772302624022432482378859225878841292133236467839022664054749760003395442337874231039320349061799508400300682859873536365244537565000805992620244056283637650612089346873196721139471446467532647284035841111734807011810141124217486194807070115039479930885159343960292672199306044984675016916997139298626461912514279217593981824766517586709762336397916200961529869473980856763218217216605488872421492708476664392530548078907337145094973964121855125751718446725848374329568295795503348082976731080687616000,/capkc/build/appmc --cnf /tmp/cnf/soos/90-38-6-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 642912, 4.61193,10000, 6889, 5.26312e+1691, 5.17108e+1691, 5.35324e+1691
cnf/soos/or-60-5-3.cnf.gz.no_w.cnf,120,300,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf, done, 8728, 183.217,/d4/d4 -dDNNF /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf.unnf, done, 1439563, 77.369,,137955504044527462608,/capkc/build/appmc --cnf /tmp/cnf/soos/or-60-5-3.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 2269351, 21.0425,10000, 89, 1.2278e+18, 9.36084e+17, 1.60937e+18
cnf/soos/75-19-8-q.cnf.gz.no_w.cnf,1729,2736,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf, done, 8642, 205.228,/d4/d4 -dDNNF /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf.unnf, done, 806760, 64.4091,,9611394518376236659106112864719330952846379846696316148102902615809582726540219748725192351987231855688199193483934646157345501238425655892048916202773927394855018192388301987983102073603802799804380467583303989548965912616216433784952604538566362455898162303063797824605558977912640840437428122952986478935490785879906619809293658198661126906812456566232694197297844455369318986212170602317726346485109039824896000,/capkc/build/appmc --cnf /tmp/cnf/soos/75-19-8-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, done, 976781, 5.9553,10000, 4, 3.84456e+411, 1.14387e+411, 1.2913e+412
cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf,1988,6850,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf, done, 9699, 242.778,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf.unnf, done, 778739, 62.4831,,2720118119113169696638363428332528727033112791196065545123219309026175210284916055814868006844307122504189894726407412111564060,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/emptyroom_d28_g14_corners_p_t7.cnf --nb 10000 --alpha 0.01, err, 874942, 4.92712,10000, 0, 0, 5.49179e+49, 1.80357e+123
cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf,2849,12194,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf, done, 11214, 305.508,/d4/d4 -dDNNF /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.up -out=/tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf.unnf, done, 633663, 22.671,,323569939617709487827593438467676670978655420700569814048454403137832572974046117888,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Planning/pddlXpSym/sort_num_s_7_p_t4.cnf --nb 10000 --alpha 0.01, err, 621096, 1.16265,10000, 0, 0, 6.53273e+06, 2.14543e+80
cnf/soos/75-26-10-q.cnf.gz.no_w.cnf,3276,5200,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf, done, 9289, 244.344,/d4/d4 -dDNNF /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf.unnf, done, 793296, 67.243,,182522541443029742332088327326606616878144125020525710523644133660655207343115422147901225519157161459155062054460793071232533196403419853042998218500341856825350982918687269237502579440890706994813940246333144764658519728742812698902480106774924915164692166772858272710802101028987857309953923587203413014689561037192272407897864332582782462726204243762624121126242996503262806416448078863675275103952169822311226020467814047368129455321588744243376029383568051774985900248489632283133569472767203486986483943063930180538654721286554160327605936751769825386868100290557057728378353576869940532797356700010101417764506347829694843106801504120744543237244760091417189766711708073354047431519046081628907170296645637656460609721152463883429613599595249695766865306563091560278704538031824071650551564027025162240000,/capkc/build/appmc --cnf /tmp/cnf/soos/75-26-10-q.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 971669, 6.30332,10000, 0, 0, 3.68505e+735, 1.21022e+809
cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf,3540,13425,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf, done, 11165, 305.444,/d4/d4 -dDNNF /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf.unnf, done, 748675, 35.5516,,29944972660717328411557632668252244608094813018576715488826920786737546614149652431468558671414881624208870796293468512588287616112054682673632172208060715386714411014503384307055861752075859225112268633024342159754535240366071355939796608061880711084616382903593302889387052020602520623434629045741046769785800594613839664499532565520459880716117380594352754507170396584950197120239945307139154008370722099285303352240640216772507746136650374419761453906756555544026037403375819142435798831015004983849751679185794521250735129004461214273424588800000,/capkc/build/appmc --cnf /tmp/cnf/soos/NotificationServiceImpl2.sk_10_36.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 866889, 5.12111,10000, 0, 0, 6.04575e+473, 1.9855e+547
cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf,3710,6104,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf, done, 9719, 256.936,/d4/d4 -dDNNF /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf.up -out=/tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf.unnf, done, 790155, 59.1999,,169196733325357454855258376641428403008624647968345878711907649042086138345974503007914202946830885487742301412253683642531664088205355863784322255233972359078741669775806200153270139689855983886999286949831268340132821461204996456684951490908694026186873458285853409916582794194912455364906834367535695251195476500548998811182769313822794566952057158434185582634250318508214455937652979758884452052564342867197815433329616991551004816126288185740470584017865945220814104359622037490764175414040501071357729138298162528689358749922459300634298164172835343931952920203789807277298524384853430813883967202410160714789474743144811912750290749272332450148957353589188290121886474160233860785914088698281994217276677576893633414709032052057011262700619667415968631369770913846342546480789471698142673326090413169387199002301740974468508502511243314431857981018904667537539072,/capkc/build/appmc --cnf /tmp/cnf/lagniez/BayesianNetwork/Ace/fs-07.net.cnf --nb 10000 --alpha 0.01, err, 1360928, 7.67436,10000, 0, 0, 3.416e+792, 1.12186e+866
cnf/lagniez/Handmade/parity/par32-5.cnf,3176,10325,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf, done, 10678, 305.564,/d4/d4 -dDNNF /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.up -out=/tmp/cnf/lagniez/Handmade/parity/par32-5.cnf.unnf, done, 811872, 54.5223,,906679327023233957884914033227237011910215211493975324086954041106526430536355445782224957829343281218176919025790988511249938848929087666673502904053958271748557704600738635974403667849794497854208662403108477936005656589814980416588071500022806191490820935486990877154997651062370914534101099915331502080000000,/capkc/build/appmc --cnf /tmp/cnf/lagniez/Handmade/parity/par32-5.cnf --nb 10000 --alpha 0.01, err, 957497, 5.71992,10000, 0, 0, 1.83054e+235, 6.01173e+308
cnf/soos/04B-4.cnf.gz.no_w.cnf,36636,164089,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf, done, 52973, 333.848,/d4/d4 -dDNNF /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf.unnf, done, 656601, 29.5641,,191587260572986581607777452021911360666538143899267810306137108846345105308394920049076340434674602125224531505009369509199315259401022589979778379872155096028873015347018785696521921865782720621914985296068010596361059885725566119802230456157275536994485315605024475779470157298323706700970032491445646604324666844109138671278318391371953121208760314244897365516216673211507472168015688632627483347707195344944114358744428757985864952677106626448941587048681629379590690996392086627581048565831144095194313043778901811431944852897430306060838999766209479505693030352251031657676082638106135932132003230055993821330909347180891137761248489987064733799560777570086797929642751375972067941391101656188157518992581338022847103581456169224859615761562464362374168793970549540054227483302198354692612364467001951032696897958791679535284238844440598038115185953794255684244792956276401802955736225126893514673483444642115006897826566371847550504189909396688785417876840924706422922356678024004275691404478457696887052328174681838306710103569227706450897893192780166119218749126514937381271008521433358943318583109547872576339136434085119802010310009451301764211070375049860024700113022533555049963508029305940020595400253658112302437422603631084776536035129215844779886322783348057934181394377904462807888548773051196380001316993265253829007385598854197066910053340742497417386998273038929113175524145102988060007412158844446557785466742139408606520449649258362873258488058220709856518413662942981035291155791537835790401127653888676136773328426361579719590632136238659303837262354790808767204980771290981272793969116704586011712455385512780770596136949685268724055506991128124425269564023986616826337351591036314078020626099507272029529414093650181657049738415083046658430436093452674705384834879688909617069516419318437611721958667892368147386317261171978097238893501452238775081171386445067654321791218791731314406415414700153488487470222980369238940057823198867972704979459015429854896957884650826670779039253429316070842130277414441630521857158941871630294407022222983748071926394489302818597141492708821091753120749447702919672177980255927694903187246595056698017957576897622136849998868774635353520579774080797770471157840102207974783601107666123241616377427413776349314110048746954051937231159412758458087140397582666825592801227313479879021093667792500786733787762845257984459618994628842161490000549022816148887477012090253014572882279058418442481610252554786229824509031679949398010727049697558655642623216531673908481644871551608487003262179216259726962718878789992891348365207880425837387453542883672344023113961632518738422617231935770733974480996536356892124503312563614408772441018315635244098835511190375250957805554016278476342313189255653596290905527613616044539788505860047097078234591406752756082587948931280566252155392134749819092998847268099380034859152892036071446764709891588881382058610074263401215916515410975605086543537465974406781470223936176107592052550191510413410093847825765107781195696763516197406664273328173412391678196118145629092443404538347940529219578024533550337760603462741248485848524925207406527959894201581478525865044931930748070558329635059728909835915323555331453453552760896641478585497317293001906315084168100988163092566002438609582062274573381434156047861201612489135713900853896745136697295947719426775197176876876508503923003151894096963302352917549994808271212597192855939347547189290243948115723681461786897647228377654982557975291442874366535725595724428963867783819749637651064113963724948671539485905302015831673625407752595931571264417515476590353632953132677894085767292214861354135031544781594473766887032537663268232014469110143509043124871134781221688908103939251769508020317212412364300876340747675769082982180680715174007239691280864917934769182228508000799927934643351526999071031032204569645469858186450329588709315816716138827144524722344959694106023273079650565703472814002316169372274620805971852862451776572258740161438883428802321212675998376050178058858270290765930198943021814973820816112335027064333190998986984334528658685903849096747073041841591215130676341977542300901348898059129659857830834200401549596844305004818143628710092278001901641713372270763593461822447920521785608891747352282601701395461972961019566342620930355572210931052885730056208909291402715010388858109486543223378603434950553971983658676643062492850002246475382769890840452655275540582333054616820147710782966264279340329924643302044665867837049539621047055458474402605013024138282930256959355381280344032799304237715161094668790279367899331227300304179321896973209669016585373851198272265204456451455737589593012433638019657056987941183941389910084552819001338403294076424137745885961157531735072708540781608042491030244130009510776502363381369389245171768798227987439853590377242952403894888197746646120577795439130394274272137161927559916206182483756613711196769223102714844842641497046696440307594004751789449820473946934192225159894265810852302877476724071184400640568086643752364152957280969131986172091495155046699389674622351804652406136317090061733302522499319463941769418694489358084904000640381868417153045937585257061737422192752524959009948464843637183930868545805667550187789391257733859256595919677393856432134361604068885659877494043767486053965705576721080208850562506485936593691799183311628380959092536480938392039680221166899834601988727250019719169479939932202314477570261356157739609762686501151371932033142382104967159687484579676812945610803114811851757435524314769531221482230480948373550415404186513100583476935778139476875219368738014377450131946835786536958993938020220391571301116348569470478567347825647220785814867098524840922063761004016858051604420023471977711324563288019056617668511655984510200028299623631748226401821096152888835518554138901576748530341425045177303534448732743605537313179722688391666959023107685624058054984141066977673498259306082479247030067993861495599056254515205834806631635290621036060773572434612532562919428806349720445769064711294678259256769137984147868650980631199263714575256427195593541869751070773342654925081743281580587182219593267287400084387201644051420974478194450953100035142787613683870960119422303335418154865430538669383554065441291218912704740057189886661096994982449714126516450976043183360674863814886582300864821081289028755283728412909278274950220509512572081285418734418875896304753335328367076515206573898256190908269879488534800832859801534581932513864071861448824627302152880125628309416466175986379072624686000582303466073319191457619247053304685503627954632770768582265245817766554251679387379560763044266929371398434541141705691596793517015007863553684492196578656356339143704550565553258241259673369473389522937540724307088033655010096923483670275119317671498064800685229006247446192750812829203057032328969253919238570478257588249584436489769534172928977857802298734690386060833693853834944515850958701760564860338644422098446581342365674882705716625261394469679223881945077852533099036508119491001081075489098236466522972920856276652545014790850246052377788416000000,/capkc/build/appmc --cnf /tmp/cnf/soos/04B-4.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 1745195, 18.2252,10000, 0, 0, 3.86806e+7026, 1.27032e+7100
cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf,2851,9506,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf, done, 10481, 244.536,/d4/d4 -dDNNF /tmp/cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf.unnf, done, 969342, 66.7816,,776453700838001024430984930186760987432922555825641527780450343362331180766354297914546224373944564264084788023644572538660389829326069347193002446759193855514830313241096780854279612795797845722990444838309328561125687516980367098673806032322088883626377022674900201979868237675945532116605098231661969079431504720448117375914064478208000000,/capkc/build/appmc --cnf /tmp/cnf/soos/blasted_case_1_ptb_2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 1365139, 10.1,10000, 0, 0, 1.56762e+265, 5.14827e+338
cnf/soos/08A-2.cnf.gz.no_w.cnf,5508,22235,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf, done, 14016, 305.618,/d4/d4 -dDNNF /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf.up -out=/tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf.unnf, done, 721321, 55.3751,,244857776979953320566597221136859544432929380171499140178274324431872923878730309065430044728928161245829919527330449982771269624014430244158880607345064614545360678322402063970063186106218526822617700457260291071884738803748552661040809195800177807623910774004539546957613981138992753396450044602648966652338064756461422935188733275814093278331993720561377294673970675144764866419725466230656428352038194546409877908839205429279590951253287003313784050424814926802757179865194517409062301291014845142558633375262323573313228526938381903377686062906032655231390980365585996034628219120621319746352191996023182864962844519079633057835424795477345122385580577721239066405647616853340665050479589847072987345795637153934551505941855731115377140671560698288606282560070465231561250555505349602723609002788494106377287588082462240045446550573659600053193471898522483494884413705271928541191771240315055523802044025313029601807460303432803418112000,/capkc/build/appmc --cnf /tmp/cnf/soos/08A-2.cnf.gz.no_w.cnf --nb 10000 --alpha 0.01, err, 846229, 4.94339,10000, 0, 0, 4.94357e+864, 1.62353e+938
cnf/plazar/Blasted_Real/blasted_squaring40.cnf,4173,13539,/capkill/build/main --mem 2000 --time 60 --ordering ascending --n 8 --cnf /tmp/cnf/plazar/Blasted_Real/blasted_squaring40.cnf, done, 11497, 244.404,/d4/d4 -dDNNF /tmp/cnf/plazar/Blasted_Real/blasted_squaring40.cnf.up -out=/tmp/cnf/plazar/Blasted_Real/blasted_squaring40.cnf.unnf, done, 962404, 64.7007,,150805860365659657701684403232111426767933566198865461961781188148098605595655340492021653977924033880166114985879743831786901500837452192964871931536683984108595413060970734854073100971614646015935316096308834567647095175298969230651576010172983309359749895604233536110331050805891841592739388754367809642888133735492255727186591824180694327752639390719147632873154066157686134374631720783739469232012017615708754319657973369455111623957316672836000655363671091575271439440776782477968732120161746868534061237966409528938092266104920473600,/capkc/build/appmc --cnf /tmp/cnf/plazar/Blasted_Real/blasted_squaring40.cnf --nb 10000 --alpha 0.01, err, 1343815, 10.4967,10000, 0, 0, 3.0447e+462, 9.99918e+535
